logFC,AveExpr,t,P.Value,adj.P.Val,B,uniprot_id,contrast,protein,gene,description,phi,neglog10p,pi_score,Pi_score,sig_pi,sig_fdr,direction,shape_class
-0.06701246573475039,14.153732300501597,-0.4732997272797729,0.6376568996895011,0.9286403236274429,-5.705726095008976,P61916,Training_Old,NPC2_HUMAN,NPC2,NPC intracellular cholesterol transporter 2,0.06701246573475039,0.19541293672076135,0.013095102726126967,0.9702974661836984,FALSE,FALSE,NS,FDR >= 0.05
-0.1349621050826464,21.161718854825704,-1.3484161838189042,0.1824161238179239,0.7006376817862445,-4.98016129003396,P61925,Training_Old,IPKA_HUMAN,PKIA,cAMP-dependent protein kinase inhibitor alpha,0.1349621050826464,0.7389367768866238,0.09972846293160456,0.7948250335826952,FALSE,FALSE,NS,FDR >= 0.05
0.11546626917496994,18.621902912029935,0.8891646163987058,0.3773419117806611,0.8283567879639856,-5.445562487575836,P61956,Training_Old,SUMO2_HUMAN,SUMO2,Small ubiquitin-related modifier 2,0.11546626917496994,0.4232649545547179,0.048872825174946476,0.8935671094472704,FALSE,FALSE,NS,FDR >= 0.05
-0.08452844966775075,18.80823587875163,-0.8510963720789052,0.3979818173688814,0.8373033734636439,-5.475849703464555,P61960,Training_Old,UFM1_HUMAN,UFM1,Ubiquitin-fold modifier 1,0.08452844966775075,0.40013676912416457,0.033822940749128345,0.9250752446873284,FALSE,FALSE,NS,FDR >= 0.05
-0.10874911649402463,24.36314766665981,-1.3661957368785949,0.17679859461604022,0.689027917365999,-4.958503158999918,P61970,Training_Old,NTF2_HUMAN,NUTF2,Nuclear transport factor 2,0.10874911649402463,0.7525211915453696,0.08183601472358962,0.828254845466801,FALSE,FALSE,NS,FDR >= 0.05
-0.08140488457182826,21.883401617951183,-1.0866046087715349,0.2814062791181563,0.7863659350923852,-5.26792164245962,P61978,Training_Old,HNRPK_HUMAN,HNRNPK,Heterogeneous nuclear ribonucleoprotein K,0.08140488457182826,0.5506662162262832,0.04482691976950601,0.9019305141240261,FALSE,FALSE,NS,FDR >= 0.05
-0.04689393852421375,25.541669214739,-0.7668180667643831,0.4460916153239004,0.8584233285941153,-5.538297277964898,P61981,Training_Old,1433G_HUMAN,YWHAG,14-3-3 protein gamma,0.04689393852421375,0.35057593962048644,0.016439886560631563,0.9628532783473183,FALSE,FALSE,NS,FDR >= 0.05
-0.14097046374724798,19.71110668496189,-1.458741958796269,0.14966966887857183,0.6624935031519564,-4.841494973606834,P62070,Training_Old,RRAS2_HUMAN,RRAS2,Ras-related protein R-Ras2,0.14097046374724798,0.8248662021507247,0.11628177104661885,0.7651000475474774,FALSE,FALSE,NS,FDR >= 0.05
-0.15283269219403905,20.00487192097714,-1.3465428473085232,0.18301582110975725,0.7006376817862445,-4.982427799711916,P62072,Training_Old,TIM10_HUMAN,TIMM10,Mitochondrial import inner membrane translocase subunit Tim10,0.15283269219403905,0.7375113653314932,0.11271584748731359,0.771408024946436,FALSE,FALSE,NS,FDR >= 0.05
0.27952494022015983,20.44764512118542,1.6876006540182895,0.09649880161224536,0.5975610921994436,-4.521887805036069,P62081,Training_Old,RS7_HUMAN,RPS7,40S ribosomal protein S7,0.27952494022015983,1.0154780799869916,0.2838514496032465,0.5201738915500289,FALSE,FALSE,NS,FDR >= 0.05
0.12258089250052961,22.54957059841656,1.391320894908113,0.169086597421939,0.6789746428128736,-4.9274443560632,P62136,Training_Old,PP1A_HUMAN,PPP1CA,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit,0.12258089250052961,0.7718908152075533,0.09461906504110326,0.8042312323908297,FALSE,FALSE,NS,FDR >= 0.05
0.1921132165057955,22.74348877949534,1.5102425321990076,0.13604723164245716,0.6398669068115537,-4.7733017486749745,P62140,Training_Old,PP1B_HUMAN,PPP1CB,Serine/threonine-protein phosphatase PP1-beta catalytic subunit,0.1921132165057955,0.8663102910370132,0.1664296565031924,0.6816639761861136,FALSE,FALSE,NS,FDR >= 0.05
0.054267291249210814,21.395281729192426,0.7772590148483266,0.4399533086651588,0.8584233285941153,-5.530906235819979,P62191,Training_Old,PRS4_HUMAN,PSMC1,26S proteasome regulatory subunit 4,0.054267291249210814,0.3565934118434855,0.019351358538060207,0.9564199829425265,FALSE,FALSE,NS,FDR >= 0.05
-0.013521420177337262,20.79615621104712,-0.2009960721951579,0.8413577235930227,0.9749039229601149,-5.790587029361444,P62195,Training_Old,PRS8_HUMAN,PSMC5,26S proteasome regulatory subunit 8,0.013521420177337262,0.07501931412974584,0.0010143676677639478,0.9976670576791865,FALSE,FALSE,NS,FDR >= 0.05
0.1375655551062387,20.899001259133748,1.3673064796522365,0.17645208070034796,0.689027917365999,-4.957141289301399,P62241,Training_Old,RS8_HUMAN,RPS8,40S ribosomal protein S8,0.1375655551062387,0.7533732161288813,0.10363820467894189,0.787701722791945,FALSE,FALSE,NS,FDR >= 0.05
0.20263400324620662,22.23975413429086,2.0807722112915257,0.041580822083233104,0.4529111082296775,-3.8762514649052413,P62244,Training_Old,RS15A_HUMAN,RPS15A,40S ribosomal protein S15a,0.20263400324620662,1.3811069286004505,0.27985922585338213,0.5249776012497493,FALSE,FALSE,NS,FDR >= 0.05
0.2519751927853129,23.345494691708485,2.196196055118575,0.031816300675548914,0.41766400161129075,-3.664616684799856,P62249,Training_Old,RS16_HUMAN,RPS16,40S ribosomal protein S16,0.2519751927853129,1.49735031776275,0.37729513498541845,0.4194738238481862,FALSE,FALSE,NS,FDR >= 0.05
-0.08077843927229189,15.038192609356853,-0.6608423142464218,0.511154684758824,0.8934477051134968,-5.60776122701523,P62253,Training_Old,UB2G1_HUMAN,UBE2G1,Ubiquitin-conjugating enzyme E2 G1,0.08077843927229189,0.29144765452006444,0.023542686661700934,0.9472340766028953,FALSE,FALSE,NS,FDR >= 0.05
-0.05054237528683814,26.923850000005274,-0.8284952396402969,0.41055918686576365,0.849101959983332,-5.493220021261716,P62258,Training_Old,1433E_HUMAN,YWHAE,14-3-3 protein epsilon,0.05054237528683814,0.3866242254475603,0.01954090669755371,0.9560026437885408,FALSE,FALSE,NS,FDR >= 0.05
0.181633058907412,21.175916023141667,2.1816141496431904,0.032927067496341805,0.41954680141596024,-3.6918874326382713,P62263,Training_Old,RS14_HUMAN,RPS14,40S ribosomal protein S14,0.181633058907412,1.4824469460833452,0.26926137348506923,0.5379459305508116,FALSE,FALSE,NS,FDR >= 0.05
0.08223532732455752,18.769702371048403,0.587975259341114,0.5586785438473847,0.9046913843424468,-5.649628319164627,P62266,Training_Old,RS23_HUMAN,RPS23,40S ribosomal protein S23,0.08223532732455752,0.2528380074793142,0.020792216305150324,0.9532521285428199,FALSE,FALSE,NS,FDR >= 0.05
0.21461350451458472,22.07721724099686,2.1452858015031184,0.03584339197546346,0.42783402562171075,-3.759159291944009,P62269,Training_Old,RS18_HUMAN,RPS18,40S ribosomal protein S18,0.21461350451458472,1.445590898381523,0.3102433287960456,0.4895044803772658,FALSE,FALSE,NS,FDR >= 0.05
0.30736413094547643,22.394149619594955,2.1119598109922904,0.038714601205540586,0.44828762842697806,-3.8200269516295293,P62277,Training_Old,RS13_HUMAN,RPS13,40S ribosomal protein S13,0.30736413094547643,1.4121252099927308,0.43403663795561415,0.3680979188521563,FALSE,FALSE,NS,FDR >= 0.05
0.19164599092645318,22.82269495571682,1.8972211365084612,0.06244519779103532,0.518007664124795,-4.192445216536416,P62280,Training_Old,RS11_HUMAN,RPS11,40S ribosomal protein S11,0.19164599092645318,1.2045009544563057,0.23083777898863736,0.5877088370553617,FALSE,FALSE,NS,FDR >= 0.05
0.008298616851970309,17.894993769832414,0.08212622259627693,0.9348101553653325,0.9889134538112606,-5.8061708553430895,P62316,Training_Old,SMD2_HUMAN,SNRPD2,Small nuclear ribonucleoprotein Sm D2,0.008298616851970309,0.029276578270429978,2.4295510580301795e-4,0.9994407316439922,FALSE,FALSE,NS,FDR >= 0.05
0.1732453917420358,20.190662864560135,1.9257464692919262,0.0587118961659373,0.5110822436739788,-4.144978068787994,P62318,Training_Old,SMD3_HUMAN,SNRPD3,Small nuclear ribonucleoprotein Sm D3,0.1732453917420358,1.2312738933728837,0.21331252799912684,0.6119098892368867,FALSE,FALSE,NS,FDR >= 0.05
0.2907955928379309,19.778402476074394,1.3695510629946401,0.17575343000565996,0.689027917365999,-4.9543860671806055,P62328,Training_Old,TYB4_HUMAN,TMSB4X,Thymosin beta-4,0.2907955928379309,0.7550961905300725,0.21957864437485564,0.603144477398934,FALSE,FALSE,NS,FDR >= 0.05
0.06288260872828033,22.426298523037183,1.013041976880389,0.31496621066852054,0.7998701572180902,-5.338114324698702,P62333,Training_Old,PRS10_HUMAN,PSMC6,26S proteasome regulatory subunit 10B,0.06288260872828033,0.5017360344875937,0.03155047074156232,0.9299284385357737,FALSE,FALSE,NS,FDR >= 0.05
0.08983322750334821,19.897331582242522,0.5370529438728953,0.593147809882066,0.917688113347364,-5.676020463649643,P62424,Training_Old,RL7A_HUMAN,RPL7A,60S ribosomal protein L7a,0.08983322750334821,0.22683706883274274,0.020377506010644437,0.9541628292214298,FALSE,FALSE,NS,FDR >= 0.05
0.15126267012557904,18.15927680006338,1.214639897937857,0.22909636894990068,0.7591274378308722,-5.134537252567884,P62495,Training_Old,ERF1_HUMAN,ETF1,Eukaryotic peptide chain release factor subunit 1,0.15126267012557904,0.6399817940821801,0.09680535500462907,0.8001928103980168,FALSE,FALSE,NS,FDR >= 0.05
-0.0819923797222124,21.098508347666392,-0.7468914713439213,0.45794422243929256,0.8672324587120718,-5.552131247261717,P62633,Training_Old,CNBP_HUMAN,CNBP,Cellular nucleic acid-binding protein,0.0819923797222124,0.3391874157996305,0.027810783393239252,0.9379705798195125,FALSE,FALSE,NS,FDR >= 0.05
0.18519466150310038,21.681166071779618,1.9782035446758748,0.05234101393258431,0.48546861830920995,-4.0560701912612895,P62701,Training_Old,RS4X_HUMAN,RPS4X,"40S ribosomal protein S4, X isoform",0.18519466150310038,1.281157868607463,0.23726359780879264,0.5790771151879233,FALSE,FALSE,NS,FDR >= 0.05
0.25407580721628875,21.799675597904688,1.9581313551763084,0.054705233435627575,0.49234710092064815,-4.0903364069598185,P62750,Training_Old,RL23A_HUMAN,RPL23A,60S ribosomal protein L23a,0.25407580721628875,1.2619711244253708,0.3206363321220237,0.4779293127910475,FALSE,FALSE,NS,FDR >= 0.05
0.3002976005119784,20.22855742826962,3.0614629241046987,0.0032511737319772,0.25061382872384996,-1.791237457642576,P62753,Training_Old,RS6_HUMAN,RPS6,40S ribosomal protein S6,0.3002976005119784,2.4879598226222766,0.7471283649036771,0.17900766808768748,FALSE,FALSE,NS,FDR >= 0.05
0.1098248031216329,25.889533464340303,0.39549628555018745,0.6938304175584151,0.942260746095955,-5.736935130852034,P62807,Training_Old,H2B1C_HUMAN,H2BC4,Histone H2B type 1-C/E/F/G/I,0.1098248031216329,0.15874666458591485,0.017434321184363992,0.9606510876858573,FALSE,FALSE,NS,FDR >= 0.05
-0.033284012744910996,18.275503238913068,-0.42698719173444327,0.6708636319493203,0.9364188573926802,-5.7249722973357455,P62820,Training_Old,RAB1A_HUMAN,RAB1A,Ras-related protein Rab-1A,0.033284012744910996,0.1733657509350335,0.005770307863652721,0.9868012527020505,FALSE,FALSE,NS,FDR >= 0.05
-0.023507731660277642,24.017121684288032,-0.3006564970033414,0.7646795105671775,0.9491892084417107,-5.767453792664902,P62826,Training_Old,RAN_HUMAN,RAN,GTP-binding nuclear protein Ran,0.023507731660277642,0.11652054648797225,0.002739133739748158,0.9937127594164389,FALSE,FALSE,NS,FDR >= 0.05
0.2438577722689601,21.212015749586595,2.286774925307973,0.025625821669227306,0.3887803230388485,-3.491812063786062,P62829,Training_Old,RL23_HUMAN,RPL23,60S ribosomal protein L23,0.2438577722689601,1.5913222004458352,0.38805628676286097,0.40920762091432583,FALSE,FALSE,NS,FDR >= 0.05
0.02162584121567157,14.603971266511266,0.19469856458381168,0.8462637287701007,0.9749039229601149,-5.79174058562999,P62834,Training_Old,RAP1A_HUMAN,RAP1A,Ras-related protein Rap-1A,0.02162584121567157,0.07249427277565015,0.0015677496320917925,0.9963966308402242,FALSE,FALSE,NS,FDR >= 0.05
0.37380895010624116,21.834083253682095,3.201478331259984,0.002155288239149077,0.21799201047393518,-1.4451906766786236,P62841,Training_Old,RS15_HUMAN,RPS15,40S ribosomal protein S15,0.37380895010624116,2.666494640908831,0.9967595621820486,0.10074892892999386,FALSE,FALSE,NS,FDR >= 0.05
0.09368541555920018,20.564098555133725,0.6505533604430581,0.5177316988629395,0.8944779567038533,-5.613964982896081,P62847,Training_Old,RS24_HUMAN,RPS24,40S ribosomal protein S24,0.09368541555920018,0.2858952439039708,0.026784214731542397,0.9401903412092616,FALSE,FALSE,NS,FDR >= 0.05
0.21117526807903886,22.88830131003691,1.9625673315319445,0.05417502794674633,0.48965003982506045,-4.08278976942694,P62851,Training_Old,RS25_HUMAN,RPS25,40S ribosomal protein S25,0.21117526807903886,1.2662008559728037,0.26739030520196533,0.5402685594330119,FALSE,FALSE,NS,FDR >= 0.05
0.08514450116085825,20.397725152158074,0.6557353964992709,0.5144135861721777,0.8934477051134968,-5.610852444306133,P62854,Training_Old,RS26_HUMAN,RPS26,40S ribosomal protein S26,0.08514450116085825,0.2886875697850618,0.024580159120689546,0.9449739594792151,FALSE,FALSE,NS,FDR >= 0.05
0.16368541401664416,21.19136488833869,1.1965281672658483,0.23603322244007252,0.7659130986486392,-5.154264417995835,P62857,Training_Old,RS28_HUMAN,RPS28,40S ribosomal protein S28,0.16368541401664416,0.6270268643733906,0.10263515189451664,0.7895231125694324,FALSE,FALSE,NS,FDR >= 0.05
-0.1521969581859004,22.44894677358628,-1.8870636407476502,0.06382226823645937,0.5193812173725658,-4.209197119152666,P62873,Training_Old,GBB1_HUMAN,GNB1,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1,0.1521969581859004,1.1950277650896584,0.18187959079434074,0.6578401998758934,FALSE,FALSE,NS,FDR >= 0.05
-0.15630401395431903,19.85228908524636,-1.718371487937466,0.09070519092408823,0.5820478112470193,-4.475691808695336,P62879,Training_Old,GBB2_HUMAN,GNB2,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2,0.15630401395431903,1.042367858197032,0.16292628025316253,0.68718507702592,FALSE,FALSE,NS,FDR >= 0.05
0.12025360073568692,20.090256041034603,0.6474965634722765,0.5196943043469391,0.8944779567038533,-5.615789608080935,P62888,Training_Old,RL30_HUMAN,RPL30,60S ribosomal protein L30,0.12025360073568692,0.284252042854358,0.03418233166971134,0.9243100355169024,FALSE,FALSE,NS,FDR >= 0.05
0.11670516806744757,20.62028985521177,0.9500213814746503,0.34577969052169544,0.8152980747263732,-5.394471116287293,P62899,Training_Old,RL31_HUMAN,RPL31,60S ribosomal protein L31,0.11670516806744757,0.4612005187352724,0.05382448405179397,0.8834368608141805,FALSE,FALSE,NS,FDR >= 0.05
0.09867103674543642,21.409139368782764,0.5480663102392186,0.5856087740981002,0.9145831148414447,-5.670512739567625,P62906,Training_Old,RL10A_HUMAN,RPL10A,60S ribosomal protein L10a,0.09867103674543642,0.23239242492466108,0.02293040149910231,0.948570465675893,FALSE,FALSE,NS,FDR >= 0.05
0.4668805469243722,18.038057676381133,2.1697843509754273,0.03385303087884939,0.42546649459571656,-3.7138985143614565,P62910,Training_Old,RL32_HUMAN,RPL32,60S ribosomal protein L32,0.4668805469243722,1.4704024426351554,0.6865022966164341,0.20582480061792732,FALSE,FALSE,NS,FDR >= 0.05
0.1746993138294961,18.95917241664081,0.9948395001017424,0.3236703480946965,0.8015113144242768,-5.354751185670056,P62913,Training_Old,RL11_HUMAN,RPL11,60S ribosomal protein L11,0.1746993138294961,0.4898970851161282,0.08558468461685784,0.821136420928149,FALSE,FALSE,NS,FDR >= 0.05
0.23335934438437533,21.170787822917116,1.1084790291159001,0.27192444790025777,0.7863659350923852,-5.246138561826934,P62917,Training_Old,RL8_HUMAN,RPL8,60S ribosomal protein L8,0.23335934438437533,0.5655517445608477,0.1319767843261591,0.7379436766395471,FALSE,FALSE,NS,FDR >= 0.05
0.043484588042964845,25.51860423807078,0.4442786654289964,0.6583836728490695,0.9353892449039624,-5.718016464385248,P62937,Training_Old,PPIA_HUMAN,PPIA,Peptidyl-prolyl cis-trans isomerase A,0.043484588042964845,0.18152094766133228,0.007893363630221617,0.9819890303348271,FALSE,FALSE,NS,FDR >= 0.05
-0.08709296239487685,22.017810941596835,-0.7535625514615366,0.45395614607377,0.8636753568785474,-5.54753962717598,P62942,Training_Old,FKB1A_HUMAN,FKBP1A,Peptidyl-prolyl cis-trans isomerase FKBP1A,0.08709296239487685,0.3429860996496744,0.029871675478754578,0.9335300977762925,FALSE,FALSE,NS,FDR >= 0.05
-0.20803067884138926,26.387715201310154,-1.0988346349516094,0.2760770072335351,0.7863659350923852,-5.255793975345243,P62979,Training_Old,RS27A_HUMAN,RPS27A,Ubiquitin-40S ribosomal protein S27a,0.20803067884138926,0.5589697615874987,0.11628285895485686,0.7650981309732707,FALSE,FALSE,NS,FDR >= 0.05
0.09346944698959092,20.40262912324896,0.9459760277573275,0.34782274777078226,0.8152980747263732,-5.397969085786246,P62993,Training_Old,GRB2_HUMAN,GRB2,Growth factor receptor-bound protein 2,0.09346944698959092,0.4586420183417419,0.04286901582059243,0.9060058130590068,FALSE,FALSE,NS,FDR >= 0.05
-0.056657225731800764,22.36759315335735,-0.9533506775962587,0.34410415728723864,0.8152980747263732,-5.391581465480065,P63000,Training_Old,RAC1_HUMAN,RAC1,Ras-related C3 botulinum toxin substrate 1,0.056657225731800764,0.46331008042759964,0.02624986381060528,0.9413478525082184,FALSE,FALSE,NS,FDR >= 0.05
0.173580195311974,19.40277578003635,1.6004210895666091,0.11457457809788384,0.6186886753081475,-4.64865365716961,P63010,Training_Old,AP2B1_HUMAN,AP2B1,AP-2 complex subunit beta,0.173580195311974,0.9409117332985222,0.16332364243728548,0.6865566175533232,FALSE,FALSE,NS,FDR >= 0.05
-0.10410224186968264,17.43103629054752,-0.8276329810190529,0.4110437709224838,0.8492772076258324,-5.493873683679181,P63027,Training_Old,VAMP2_HUMAN,VAMP2,Vesicle-associated membrane protein 2,0.10410224186968264,0.386111928834555,0.04019511740430454,0.9116011882388401,FALSE,FALSE,NS,FDR >= 0.05
-0.12974121335291855,21.588406287274797,-1.0771993542473204,0.28555299509333854,0.7863659350923852,-5.277159588772634,P63098,Training_Old,CANB1_HUMAN,PPP3R1,Calcineurin subunit B type 1,0.12974121335291855,0.5443132802700447,0.07061986542634281,0.8499240814737257,FALSE,FALSE,NS,FDR >= 0.05
-0.03643775784169634,22.389648499587715,-0.48409229684888144,0.6300211704369371,0.9260657204207989,-5.700958678436066,P63104,Training_Old,1433Z_HUMAN,YWHAZ,14-3-3 protein zeta/delta,0.03643775784169634,0.2006448568171099,0.007311048704883685,0.983306593475366,FALSE,FALSE,NS,FDR >= 0.05
-0.02172014661683974,18.71763234764975,-0.15589079895129485,0.8766241342621957,0.9818263800373694,-5.798039829769733,P63146,Training_Old,UBE2B_HUMAN,UBE2B,Ubiquitin-conjugating enzyme E2 B,0.02172014661683974,0.05718657699415848,0.0012421008368283168,0.9971440431554036,FALSE,FALSE,NS,FDR >= 0.05
-0.006075943291079966,21.673557987017794,-0.08849601492417586,0.9297668795479312,0.9889134538112606,-5.805667455651184,P63151,Training_Old,2ABA_HUMAN,PPP2R2A,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform,0.006075943291079966,0.0316259284538188,1.9215734781315535e-4,0.9995576392258072,FALSE,FALSE,NS,FDR >= 0.05
-0.1378236330605347,22.401183699473645,-1.4395846887896655,0.15500091275317637,0.6703124889432024,-4.866301705885752,P63167,Training_Old,DYL1_HUMAN,DYNLL1,"Dynein light chain 1, cytoplasmic",0.1378236330605347,0.8096657443942202,0.11159107445707368,0.773408472838999,FALSE,FALSE,NS,FDR >= 0.05
0.2535286425987522,21.610874982225067,2.769154634289096,0.007398382288918242,0.2842181249812096,-2.4773500114049045,P63172,Training_Old,DYLT1_HUMAN,DYNLT1,Dynein light chain Tctex-type 1,0.2535286425987522,2.1308632315934597,0.5402348626694804,0.288247226568273,FALSE,FALSE,NS,FDR >= 0.05
0.17712194362647082,20.67122433704317,1.7211617854267038,0.0901943018183805,0.5805233244310309,-4.471465538633212,P63173,Training_Old,RL38_HUMAN,RPL38,60S ribosomal protein L38,0.17712194362647082,1.044820898899344,0.18506070835460817,0.6530392604213846,FALSE,FALSE,NS,FDR >= 0.05
5.737045450260325e-5,22.267920149493428,5.931492229233594e-4,0.9995286344420158,0.9999093868097497,-5.809294940331542,P63208,Training_Old,SKP1_HUMAN,SKP1,S-phase kinase-associated protein 1,5.737045450260325e-5,2.047597229244304e-4,1.1747158368001683e-8,0.9999999729511686,FALSE,FALSE,NS,FDR >= 0.05
0.2908642475017196,23.057594001092486,2.705552580190338,0.008788544228976512,0.2983846223991952,-2.6197877609432996,P63220,Training_Old,RS21_HUMAN,RPS21,40S ribosomal protein S21,0.2908642475017196,2.056083057313305,0.5980410512664693,0.2523242254170715,FALSE,FALSE,NS,FDR >= 0.05
0.008532542305683677,25.075082733340665,0.11231529095096353,0.9109352461973502,0.9869152334001369,-5.803452084728486,P63241,Training_Old,IF5A1_HUMAN,EIF5A,Eukaryotic translation initiation factor 5A-1,0.008532542305683677,0.04051249373905761,3.4567456673725416e-4,0.9992043715758826,FALSE,FALSE,NS,FDR >= 0.05
0.18505468071781195,21.815225168001245,1.972035735847653,0.05305800434478461,0.487254339185899,-4.066631974574213,P63244,Training_Old,RACK1_HUMAN,RACK1,Receptor of activated protein C kinase 1,0.18505468071781195,1.275249089037955,0.23599081300759933,0.5807767030440298,FALSE,FALSE,NS,FDR >= 0.05
-0.22451478023322124,20.398817925845904,-1.5425421127437633,0.12801658132434562,0.6250740660526669,-4.729419440102914,P63279,Training_Old,UBC9_HUMAN,UBE2I,SUMO-conjugating enzyme UBC9,0.22451478023322124,0.8927337747952551,0.20043192725493073,0.630330138266556,FALSE,FALSE,NS,FDR >= 0.05
-0.1947534850681798,18.951298795526444,-1.083262537418157,0.28287495733272966,0.7863659350923852,-5.271213089708784,P63302,Training_Old,SELW_HUMAN,SELENOW,Selenoprotein W,0.1947534850681798,0.5484054985437513,0.10680388207194817,0.7819808503870498,FALSE,FALSE,NS,FDR >= 0.05
0.09112254760273686,26.169872344664356,0.3416674768750746,0.7337532449836192,0.9491892084417107,-5.755273011642581,P63316,Training_Old,TNNC1_HUMAN,TNNC1,"Troponin C, slow skeletal and cardiac muscles",0.09112254760273686,0.13444996509647433,0.012251423344689791,0.9721842403859354,FALSE,FALSE,NS,FDR >= 0.05
0.012833209933795331,22.62184786770816,0.21246183979334496,0.8324417551150517,0.9749039229601149,-5.788392623823408,P67775,Training_Old,PP2AA_HUMAN,PPP2CA,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform,0.012833209933795331,0.07964614378807618,0.0010221156836496305,0.9976492589928546,FALSE,FALSE,NS,FDR >= 0.05
0.08291834138265841,22.706330251221797,0.8032657897894299,0.42488131299844567,0.8505635332786979,-5.512071086397157,P67809,Training_Old,YBOX1_HUMAN,YBX1,Y-box-binding protein 1,0.08291834138265841,0.37173236949915595,0.03082343151711553,0.9314865073335048,FALSE,FALSE,NS,FDR >= 0.05
0.11863496090027681,19.086768565056598,1.281156594831953,0.2048965206528242,0.7229239366554794,-5.059679304572356,P67870,Training_Old,CSK2B_HUMAN,CSNK2B,Casein kinase II subunit beta,0.11863496090027681,0.688465416289428,0.0816760677426891,0.8285599408928731,FALSE,FALSE,NS,FDR >= 0.05
0.2015558330854752,18.147936570649723,1.5817201744654144,0.11878753379849032,0.6186886753081475,-4.675047387750819,P67936,Training_Old,TPM4_HUMAN,TPM4,Tropomyosin alpha-4 chain,0.2015558330854752,0.925229134157883,0.186485328930145,0.65090059879387685,FALSE,FALSE,NS,FDR >= 0.05
-0.10964790928729329,22.314686079999806,-1.6425216890864585,0.10553050037074822,0.6157873396797233,-4.588199155429825,P68036,Training_Old,UB2L3_HUMAN,UBE2L3,Ubiquitin-conjugating enzyme E2 L3,0.10964790928729329,0.9766220026569914,0.10708456075530849,0.7814756299555166,FALSE,FALSE,NS,FDR >= 0.05
0.054246960579753534,28.01356536927241,0.4770345691778222,0.6350099889758852,0.9276211943499176,-5.704088363304255,P68104,Training_Old,EF1A1_HUMAN,EEF1A1,Elongation factor 1-alpha 1,0.054246960579753534,0.19721944301828243,0.010698555350973716,0.975666614849633,FALSE,FALSE,NS,FDR >= 0.05
0.3425634513479636,31.329739122888295,1.3457413072186586,0.1832728688735081,0.7006376817862445,-4.983396662834272,P68133,Training_Old,ACTS_HUMAN,ACTA1,"Actin, alpha skeletal muscle",0.3425634513479636,0.7369018218388277,0.252435631393711,0.5591964022724627,FALSE,FALSE,NS,FDR >= 0.05
0.15493074462074574,25.747874835796996,1.7389981159250623,0.0869843331435777,0.5726083353179593,-4.4443043119654515,P68363,Training_Old,TBA1B_HUMAN,TUBA1B,Tubulin alpha-1B chain,0.15493074462074574,1.0605589616572122,0.16431318964375682,0.6849940676954551,FALSE,FALSE,NS,FDR >= 0.05
0.16491472131769314,25.220468751928237,1.6411279876514158,0.10582032908808806,0.6157873396797233,-4.590223316487306,P68366,Training_Old,TBA4A_HUMAN,TUBA4A,Tubulin alpha-4A chain,0.16491472131769314,0.9754308921999318,0.16086291375182055,0.6904577143237401,FALSE,FALSE,NS,FDR >= 0.05
0.013286486801149522,25.488473954811745,0.1638902058656602,0.8703491728135224,0.9818263800373694,-5.796855361356805,P68371,Training_Old,TBB4B_HUMAN,TUBB4B,Tubulin beta-4B chain,0.013286486801149522,0.06030647910172008,8.012612386088033e-4,0.9981567287313569,FALSE,FALSE,NS,FDR >= 0.05
0.08262685127522928,19.522766693200314,0.6465900306488037,0.5202770954562279,0.8944779567038533,-5.61632909629702,P68400,Training_Old,CSK21_HUMAN,CSNK2A1,Casein kinase II subunit alpha,0.08262685127522928,0.2837652929506414,0.023446632657704518,0.9474436019182587,FALSE,FALSE,NS,FDR >= 0.05
0.17511731363325822,19.43103496046258,1.2020902538675384,0.23388691689859237,0.7622844137889035,-5.148236199520578,P68402,Training_Old,PA1B2_HUMAN,PAFAH1B2,Platelet-activating factor acetylhydrolase IB subunit beta,0.17511731363325822,0.6309940709555385,0.11049798662424742,0.7753575378847708,FALSE,FALSE,NS,FDR >= 0.05
0.12063516195626534,32.24115490624523,0.5783654751399574,0.5651065173674614,0.907485260038624,-5.654789723707303,P68871,Training_Old,HBB_HUMAN,HBB,Hemoglobin subunit beta,0.12063516195626534,0.2478696839595727,0.029901799468511358,0.9334653475273356,FALSE,FALSE,NS,FDR >= 0.05
0.10368423398792714,31.76829373351114,0.49134274009261936,0.624914066816193,0.9239907181068686,-5.697696066428832,P69905,Training_Old,HBA_HUMAN,HBA1,Hemoglobin subunit alpha,0.10368423398792714,0.20417969925339235,0.021170215712973325,0.9524228019225652,FALSE,FALSE,NS,FDR >= 0.05
-0.14317536867365632,18.23364448288488,-1.595189469919814,0.11574084799307528,0.6186886753081475,-4.656065935838729,P78344,Training_Old,IF4G2_HUMAN,EIF4G2,Eukaryotic translation initiation factor 4 gamma 2,0.14317536867365632,0.9365133400356811,0.13408564272740592,0.7343690365474203,FALSE,FALSE,NS,FDR >= 0.05
-0.08016309037478919,16.486840108534697,-0.8492993350139302,0.39897307025304163,0.8373033734636439,-5.477247518244237,P78356,Training_Old,PI42B_HUMAN,PIP4K2B,Phosphatidylinositol 5-phosphate 4-kinase type-2 beta,0.08016309037478919,0.3990564171834312,0.03198959563531498,0.9289886422338908,FALSE,FALSE,NS,FDR >= 0.05
