logFC,AveExpr,t,P.Value,adj.P.Val,B,uniprot_id,contrast,protein,gene,description
0.07295281954125699,22.238148461684112,0.9370569728826326,0.35235492588398964,0.8152980747263732,-5.405630171211049,Q9Y3A5,Training_Old,SBDS_HUMAN,SBDS,Ribosome maturation protein SBDS
-0.02332832596770018,19.01645022557546,-0.2688246728601406,0.7889546207739576,0.9597592293951236,-5.775839322770735,Q9Y3B7,Training_Old,RM11_HUMAN,MRPL11,"39S ribosomal protein L11, mitochondrial"
-0.0503515169679396,19.946350178960564,-0.7838868440360213,0.43608264999652835,0.8584233285941153,-5.526163686514147,Q9Y3C6,Training_Old,PPIL1_HUMAN,PPIL1,Peptidyl-prolyl cis-trans isomerase-like 1
0.12868360088313935,17.29889700388384,0.9024455095420358,0.37030313052829567,0.8270492631357518,-5.4346928616586485,Q9Y3D2,Training_Old,MSRB2_HUMAN,MSRB2,"Methionine-R-sulfoxide reductase B2, mitochondrial"
-0.10833756948438733,23.0424235241732,-1.0901705958182406,0.2798450548478716,0.7863659350923852,-5.264398945335766,Q9Y3D6,Training_Old,FIS1_HUMAN,FIS1,Mitochondrial fission 1 protein
0.016505669063317185,21.470873615022537,0.2834180497318746,0.7777979613135784,0.9538353751905545,-5.772110998791936,Q9Y3F4,Training_Old,STRAP_HUMAN,STRAP,Serine-threonine kinase receptor-associated protein
0.13679742793494754,20.839473790219127,1.8796211510116814,0.06484749236423817,0.5219100895030865,-4.2214210569744255,Q9Y3I0,Training_Old,RTCB_HUMAN,RTCB,RNA-splicing ligase RtcB homolog
0.13963819448480308,18.237456481011726,0.7988062877754409,0.4274436149165989,0.8532802989500526,-5.515343903953892,Q9Y3U8,Training_Old,RL36_HUMAN,RPL36,60S ribosomal protein L36
0.2969946743239671,15.706001121344206,2.6651889331544116,0.009790756967235375,0.2983846223991952,-2.7088623504776232,Q9Y3Z3,Training_Old,SAMH1_HUMAN,SAMHD1,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1
0.16639864055338194,17.513952462810302,1.8384354718990294,0.07077568628925697,0.5404021330276657,-4.288294016383236,Q9Y450,Training_Old,HBS1L_HUMAN,HBS1L,HBS1-like protein
0.09696156852577076,20.540991608019795,1.6508788190518822,0.10380608931906696,0.609042029772766,-4.576028809346145,Q9Y490,Training_Old,TLN1_HUMAN,TLN1,Talin-1
0.040963398784537475,17.757982067763646,0.4810308105723664,0.6321831055745695,0.9273183123207083,-5.702321865720005,Q9Y4E8,Training_Old,UBP15_HUMAN,USP15,Ubiquitin carboxyl-terminal hydrolase 15
-0.36249853409489674,18.032276721632183,-3.6615716837787264,5.192955445881882e-4,0.10686451587305837,-0.23630642915355793,Q9Y4G6,Training_Old,TLN2_HUMAN,TLN2,Talin-2
-0.21199005104384128,21.019606166951384,-2.695509455067245,0.009028736668366294,0.2983846223991952,-2.6420474420230318,Q9Y4J8,Training_Old,DTNA_HUMAN,DTNA,Dystrobrevin alpha
0.18364899669548507,16.816664044494363,1.7563938135006973,0.08394522328014155,0.5674576332849478,-4.417571798198315,Q9Y4L1,Training_Old,HYOU1_HUMAN,HYOU1,Hypoxia up-regulated protein 1
0.05104443966139982,22.307606081858236,0.6169151377388586,0.5395432610478745,0.9016442851814992,-5.633577438203167,Q9Y4W6,Training_Old,AFG32_HUMAN,AFG3L2,AFG3-like protein 2
-0.18870263719175284,17.256886879319975,-2.0205379503595244,0.04764024871640243,0.4695417736189383,-3.9828038042856955,Q9Y4X5,Training_Old,ARI1_HUMAN,ARIH1,E3 ubiquitin-protein ligase ARIH1
-0.2046665262195262,17.591663655463737,-2.089784547519741,0.04073423365650036,0.44828762842697806,-3.860077724091434,Q9Y508,Training_Old,RN114_HUMAN,RNF114,E3 ubiquitin-protein ligase RNF114
-0.007279742582412041,24.26893087319187,-0.09696653517565011,0.9230648627072908,0.9879666694925272,-5.804939829580042,Q9Y512,Training_Old,SAM50_HUMAN,SAMM50,Sorting and assembly machinery component 50 homolog
0.17467761478031818,16.99199418984845,1.3378516167599137,0.18581767055648632,0.7027084430181784,-4.992904445301344,Q9Y570,Training_Old,PPME1_HUMAN,PPME1,Protein phosphatase methylesterase 1
0.17128506285618883,19.671219237975365,1.5953269621193307,0.11571007540763989,0.6186886753081475,-4.655871417575266,Q9Y5J7,Training_Old,TIM9_HUMAN,TIMM9,Mitochondrial import inner membrane translocase subunit Tim9
0.15543058148393385,16.388797366645132,1.2359643104267453,0.22112099927221307,0.7466788592276321,-5.110950357252214,Q9Y5J9,Training_Old,TIM8B_HUMAN,TIMM8B,Mitochondrial import inner membrane translocase subunit Tim8 B
0.07737926792361094,18.080914460449804,0.9260057048974623,0.358023440736684,0.8152980747263732,-5.41502509714412,Q9Y5K5,Training_Old,UCHL5_HUMAN,UCHL5,Ubiquitin carboxyl-terminal hydrolase isozyme L5
0.10458514842236966,21.15727691421383,1.0626021976329918,0.29207222158586205,0.7863659350923852,-5.291344331758511,Q9Y5L4,Training_Old,TIM13_HUMAN,TIMM13,Mitochondrial import inner membrane translocase subunit Tim13
0.03291843865962463,18.1913183246859,0.2930222871905388,0.7704808653453044,0.9495051017311426,-5.769550093665358,Q9Y5M8,Training_Old,SRPRB_HUMAN,SRPRB,Signal recognition particle receptor subunit beta
0.025126748986945557,17.3576442113959,0.22441114919435026,0.8231732318532663,0.9745930571105562,-5.785976369640868,Q9Y5P6,Training_Old,GMPPB_HUMAN,GMPPB,Mannose-1-phosphate guanyltransferase beta
-0.17013695588255118,22.166313945633693,-1.4141492175432073,0.1623061229821016,0.6727094483409914,-4.898766619347879,Q9Y5U8,Training_Old,MPC1_HUMAN,MPC1,Mitochondrial pyruvate carrier 1
-0.15909690271711696,18.618106396323938,-1.0902972426658553,0.2797897186927028,0.7863659350923852,-5.264273632369365,Q9Y5X3,Training_Old,SNX5_HUMAN,SNX5,Sorting nexin-5
-0.10813930513567982,24.09189075529347,-1.12357065134572,0.26551474372878675,0.7863354479137188,-5.230867596172056,Q9Y5Z4,Training_Old,HEBP2_HUMAN,HEBP2,Heme-binding protein 2
-0.1931554655627572,22.229747972465255,-0.841997538649203,0.4030164051178954,0.8375800826520644,-5.482897539537194,Q9Y5Z7,Training_Old,HCFC2_HUMAN,HCFC2,Host cell factor 2
0.0016997564089464845,21.556109821726768,0.021891475332722045,0.982604629138399,0.9947818075738606,-5.809073101932609,Q9Y613,Training_Old,FHOD1_HUMAN,FHOD1,FH1/FH2 domain-containing protein 1
0.3771397144886315,23.28993790119775,1.014032097993846,0.31449731041481405,0.7998701572180902,-5.337201018481718,Q9Y623,Training_Old,MYH4_HUMAN,MYH4,Myosin-4
0.17157729660079468,18.61894412538813,1.5834602844550942,0.11839034372371653,0.6186886753081475,-4.6726034427057535,Q9Y676,Training_Old,RT18B_HUMAN,MRPS18B,"28S ribosomal protein S18b, mitochondrial"
0.07669234152685434,17.95381941962473,0.9429878754338863,0.3493369168454412,0.8152980747263732,-5.400543616656607,Q9Y678,Training_Old,COPG1_HUMAN,COPG1,Coatomer subunit gamma-1
0.25188659141239,19.755070804391316,1.921502659668729,0.05925499953037893,0.5125959011928706,-4.152079301295354,Q9Y696,Training_Old,CLIC4_HUMAN,CLIC4,Chloride intracellular channel protein 4
0.10422222106739909,17.22196683649915,0.7688520829356579,0.4448918993431178,0.8584233285941153,-5.536865096419995,Q9Y697,Training_Old,NFS1_HUMAN,NFS1,"Cysteine desulfurase, mitochondrial"
0.004701520960988859,17.747349446199042,0.05665248825953268,0.9550036897522219,0.9893161124648436,-5.807808369515861,Q9Y6A9,Training_Old,SPCS1_HUMAN,SPCS1,Signal peptidase complex subunit 1
-0.05216624101852929,23.581153766257177,-0.5482611682117521,0.5854757981217267,0.9145831148414447,-5.670414296062061,Q9Y6B6,Training_Old,SAR1B_HUMAN,SAR1B,GTP-binding protein SAR1b
0.01046287296128412,23.316741300413046,0.13123023477093376,0.8960168856721933,0.9853367464193488,-5.8013186504638306,Q9Y6C9,Training_Old,MTCH2_HUMAN,MTCH2,Mitochondrial carrier homolog 2
-0.054164818138922044,22.096972387582614,-0.7958640674655661,0.42913916680099917,0.85420512174198715,-5.517493436621567,Q9Y6E2,Training_Old,BZW2_HUMAN,BZW2,Basic leucine zipper and W2 domain-containing protein 2
0.1324003270597096,16.839368509588507,1.0613858790274218,0.29262002773047757,0.7863659350923852,-5.292517892326407,Q9Y6G9,Training_Old,DC1L1_HUMAN,DYNC1LI1,Cytoplasmic dynein 1 light intermediate chain 1
0.2373803214407424,21.637544156730414,1.3088377628878072,0.19540636115901397,0.7082646947128766,-5.027416737737702,Q9Y6H1,Training_Old,CHCH2_HUMAN,CHCHD2,Coiled-coil-helix-coiled-coil-helix domain-containing protein 2
0.04873587633186105,23.648072835444697,0.3880686836848358,0.6992907193200877,0.9433347517681427,-5.7396239748372375,Q9Y6M9,Training_Old,NDUB9_HUMAN,NDUFB9,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9
-0.04279206085982068,18.5539231799163,-0.32982347030234127,0.742642004944857,0.9491892084417107,-5.758949979884432,Q9Y6N1,Training_Old,COX11_HUMAN,COX11,"Cytochrome c oxidase assembly protein COX11, mitochondrial"
0.04699014274987334,17.66513901016058,0.3379743823707831,0.736521006389046,0.9491892084417107,-5.756433393595401,Q9Y6N5,Training_Old,SQOR_HUMAN,SQOR,"Sulfide:quinone oxidoreductase, mitochondrial"
-0.0726843740280998,19.2603083838797,-0.6007530856755077,0.5501882155646036,0.9044889859591472,-5.642635237266201,Q9Y6P5,Training_Old,SESN1_HUMAN,SESN1,Sestrin-1
0.07303891802597917,16.99259097004271,0.8972954579714004,0.37302264976885946,0.8278997994869984,-5.438926471522554,Q9Y6Y8,Training_Old,S23IP_HUMAN,SEC23IP,SEC23-interacting protein
0.28141099378675705,16.221142019902725,1.4583390946320287,0.14978028743837785,0.3064868309432703,-5.3379562531052525,A0A0U1RRL7,Aging,MMPOS_HUMAN,MMP24OS,Protein MMP24OS
-0.15977692495567553,17.109586463337408,-1.4941979115529236,0.14018191367158334,0.2936600488298636,-5.287535432302374,A0FGR8,Aging,ESYT2_HUMAN,ESYT2,Extended synaptotagmin-2
-0.25661123226405635,16.883663553871582,-1.652080946010938,0.10355993952494573,0.23987056875788956,-5.052104079011368,A1L0T0,Aging,ILVBL_HUMAN,ILVBL,Acetolactate synthase-like protein
-0.6776416260693168,18.038428105855818,-4.967225807147136,5.6072432196057866e-6,3.721807687013341e-4,3.828978724852332,A1L4K1,Aging,FSD2_HUMAN,FSD2,Fibronectin type III and SPRY domain-containing protein 2
0.056726241647540476,15.42987906904483,0.41856591198910015,0.676975730913032,0.7990901048549179,-6.282973228909751,A2RTX5,Aging,SYTC2_HUMAN,TARS3,"Threonine--tRNA ligase 2, cytoplasmic"
0.6074858855859446,21.158384475198748,4.276548469940401,6.654822177736518e-5,0.0014239152829529848,1.5095097333321137,A3KMH1,Aging,VWA8_HUMAN,VWA8,von Willebrand factor A domain-containing protein 8
-0.3628060022367734,20.121445573172686,-1.6220670160185822,0.10984943732505445,0.24927372316070048,-5.098531491787639,A5YM72,Aging,CRNS1_HUMAN,CARNS1,Carnosine synthase 1
-0.4946719262591479,20.90173564956159,-4.378956386374507,4.657866370348479e-5,0.0011343864620677302,1.8427316422838338,A6NCE7,Aging,MP3B2_HUMAN,MAP1LC3B2,Microtubule-associated proteins 1A/1B light chain 3 beta 2
0.11510595196925166,23.020117452198345,1.2939564419387164,0.20046640350944334,0.37680587703898905,-5.554385214056642,A6NDG6,Aging,PGP_HUMAN,PGP,Glycerol-3-phosphate phosphatase
-0.2743918789832307,21.641342562227027,-1.813869038825308,0.07452384582775587,0.19207664400402957,-4.78855724382152,A6NNS2,Aging,DRS7C_HUMAN,DHRS7C,Dehydrogenase/reductase SDR family member 7C
-0.1895926732655937,23.41462142695677,-0.8726862801521407,0.386191907713604,0.5666121803522742,-5.995860593022008,A8MU46,Aging,SMTL1_HUMAN,SMTNL1,Smoothelin-like protein 1
-0.4341852942329645,17.032751386672636,-2.2225246549072457,0.02989387521770365,0.10669713188272127,-4.026587889193223,A8MXV4,Aging,NUD19_HUMAN,NUDT19,Nucleoside diphosphate-linked moiety X motif 19
-0.26444245242891995,23.684780525636413,-3.122042450604427,0.002725030662204316,0.01897693484105563,-1.911320543330036,E9PAV3,Aging,NACAM_HUMAN,NACA,"Nascent polypeptide-associated complex subunit alpha, muscle-specific form"
-0.31001417171417245,18.66371385382107,-2.182578302294642,0.03285258755790942,0.11291083490776636,-4.106949553003394,L0R6Q1,Aging,S35U4_HUMAN,SLC35A4,SLC35A4 upstream open reading frame protein
1.0192950461402077,22.347141213884665,5.113018949552251,3.266587462234107e-6,2.569715470290831e-4,4.3377938941176755,O00151,Aging,PDLI1_HUMAN,PDLIM1,PDZ and LIM domain protein 1
0.24515708991284413,18.447662054791085,1.8100798608125819,0.07511650197078175,0.19269015722939664,-4.794983232677131,O00159,Aging,MYO1C_HUMAN,MYO1C,Unconventional myosin-Ic
-0.4887169166227032,19.85895032786445,-2.454502970302759,0.01692059776863915,0.07173522886345221,-3.535849455318122,O00168,Aging,PLM_HUMAN,FXYD1,Phospholemman
0.005027366892424112,18.25119932376284,0.04356381727833331,0.9653916992604918,0.979418859319317,-6.368358418828068,O00186,Aging,STXB3_HUMAN,STXBP3,Syntaxin-binding protein 3
-0.012011735162243298,22.64451350364609,-0.07568777648750645,0.9399105116003862,0.9630342144906997,-6.366468311921589,O00217,Aging,NDUS8_HUMAN,NDUFS8,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial"
-0.09250467410559438,21.83261232871907,-1.4022950227745055,0.16580036566315767,0.3294301171497428,-5.414469490124306,O00231,Aging,PSD11_HUMAN,PSMD11,26S proteasome non-ATPase regulatory subunit 11
-0.177785999865673,20.5520090426159,-1.5661306832637814,0.12239383632396429,0.2678773391609724,-5.182971372630522,O00232,Aging,PSD12_HUMAN,PSMD12,26S proteasome non-ATPase regulatory subunit 12
-0.05230625668264466,18.078684053184734,-0.5113994575567599,0.6108827870091045,0.7521826316564278,-6.240528297575196,O00233,Aging,PSMD9_HUMAN,PSMD9,26S proteasome non-ATPase regulatory subunit 9
0.20138948589482908,18.73608440700469,0.9604831534736368,0.34053249903135063,0.5226091242359746,-5.917537288478932,O00264,Aging,PGRC1_HUMAN,PGRMC1,Membrane-associated progesterone receptor component 1
-0.04724890357154621,19.372071541090907,-0.356591458097764,0.7226049800036836,0.8279710532970599,-6.306618160442146,O00299,Aging,CLIC1_HUMAN,CLIC1,Chloride intracellular channel protein 1
0.10178118003800307,19.653754068548995,1.0304270527692496,0.3068013592082301,0.49255184199416535,-5.849937170911019,O00303,Aging,EIF3F_HUMAN,EIF3F,Eukaryotic translation initiation factor 3 subunit F
-0.030062108721111258,23.416767717035135,-0.35598811698711835,0.7230545287965182,0.8279710532970599,-6.3068298529604965,O00330,Aging,ODPX_HUMAN,PDHX,"Pyruvate dehydrogenase protein X component, mitochondrial"
-0.46969147775587317,16.00621847711276,-3.9316162421970557,2.1485376594772653e-4,0.0030627476434427594,0.41908483395460827,O00399,Aging,DCTN6_HUMAN,DCTN6,Dynactin subunit 6
-0.10742343817048905,21.672215997050895,-1.5930171610607753,0.11622791464866859,0.25904311722326556,-5.142724245534529,O00410,Aging,IPO5_HUMAN,IPO5,Importin-5
-0.15653990459167844,16.417183871101827,-0.9714462365628966,0.3350902319686686,0.5181458858370298,-5.907245575857957,O00418,Aging,EF2K_HUMAN,EEF2K,Eukaryotic elongation factor 2 kinase
-0.08727174657309078,20.48896541039036,-0.8008920728221803,0.4262440368230922,0.6047710983381749,-6.054466666240566,O00423,Aging,EMAL1_HUMAN,EML1,Echinoderm microtubule-associated protein-like 1
0.12032917022224865,20.244950247832413,1.3241073967289343,0.19031460685005033,0.363187982883654,-5.5165105412855375,O00429,Aging,DNM1L_HUMAN,DNM1L,Dynamin-1-like protein
0.23601723311811895,20.840617685962084,2.379644720985795,0.020410801338297615,0.08132539959979043,-3.698627840125755,O00442,Aging,RTCA_HUMAN,RTCA,RNA 3'-terminal phosphate cyclase
0.048731247136775124,26.111192477359143,0.41842994452923726,0.6770745953875851,0.7990901048549179,-6.283029220394511,O00483,Aging,NDUA4_HUMAN,NDUFA4,Cytochrome c oxidase subunit NDUFA4
-0.34367460804436334,20.67642448925529,-4.26116290271789,7.018930602302901e-5,0.0014239152829529848,1.4598047735752893,O00487,Aging,PSDE_HUMAN,PSMD14,26S proteasome non-ATPase regulatory subunit 14
-0.03415318139148482,26.344461960250005,-0.4688766424592839,0.6407977035378754,0.7767545564898297,-6.2610146502721,O00499,Aging,BIN1_HUMAN,BIN1,Myc box-dependent-interacting protein 1
-0.13179101217043154,21.010797286529403,-0.9942871919789684,0.3239369394392453,0.5078137765989916,-5.885439945010708,O00505,Aging,IMA4_HUMAN,KPNA3,Importin subunit alpha-4
-0.3145184019529843,19.596587337985405,-2.1565644628588942,0.03491470900986392,0.11771244751896978,-4.158613752287521,O00571,Aging,DDX3X_HUMAN,DDX3X,ATP-dependent RNA helicase DDX3X
-0.0019522121235056034,22.958610078088306,-0.024475163614336132,0.9805519772029734,0.9875704913833695,-6.368999251490692,O00629,Aging,IMA3_HUMAN,KPNA4,Importin subunit alpha-3
0.31758082617505323,20.470088718417514,1.5983399963385392,0.11503737073251238,0.2571993425640593,-5.134681634486485,O00748,Aging,EST2_HUMAN,CES2,Cocaine esterase
-0.13398315158822882,26.001692314334438,-0.7116088291805658,0.4793685081103013,0.6514259188907741,-6.120472246111275,O00757,Aging,F16P2_HUMAN,FBP2,"Fructose-1,6-bisphosphatase isozyme 2"
-0.028037140326080845,19.2753351058978,-0.33302826402171254,0.7402333230238365,0.8394317021370148,-6.31462036755143,O00764,Aging,PDXK_HUMAN,PDXK,Pyridoxal kinase
0.16433539794207874,23.23884205159438,1.0721728837792617,0.28778639821172336,0.4720141388430119,-5.807405440133282,O14521,Aging,DHSD_HUMAN,SDHD,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial"
-0.2630572910386846,16.46646707480171,-1.6946855278496666,0.09513864641519387,0.22625852810724345,-4.984867550968665,O14548,Aging,COX7R_HUMAN,COX7A2L,"Cytochrome c oxidase subunit 7A-related protein, mitochondrial"
0.24816080067171598,19.61217542192737,1.0247378401441776,0.30945732943716125,0.4942010283643086,-5.8556073072949255,O14556,Aging,G3PT_HUMAN,GAPDHS,"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific"
0.3983455650231136,27.08194341913435,2.084476334026848,0.041231039721560926,0.13070854980387375,-4.298998966680056,O14558,Aging,HSPB6_HUMAN,HSPB6,Heat shock protein beta-6
-0.2502888016097593,23.429368407319327,-1.6233516576901037,0.10957404203033853,0.24927372316070048,-5.096560292256146,O14561,Aging,ACPM_HUMAN,NDUFAB1,"Acyl carrier protein, mitochondrial"
-0.20175904703585346,22.356024831765286,-1.4536859115402303,0.15106259421284643,0.30769021288113757,-5.344415455334326,O14732,Aging,IMPA2_HUMAN,IMPA2,Inositol monophosphatase 2
0.024545476429274515,20.864244213374338,0.2556444349634415,0.7990692474289414,0.8784798558690846,-6.33706496283132,O14737,Aging,PDCD5_HUMAN,PDCD5,Programmed cell death protein 5
0.07762471581761687,20.03653410891103,0.8364166377418185,0.40612369610389154,0.5844219041495025,-6.026081805918543,O14744,Aging,ANM5_HUMAN,PRMT5,Protein arginine N-methyltransferase 5
-0.08232277548324873,23.6552137323145,-1.2467759276482142,0.21715616417830047,0.3993417252941214,-5.611993566360004,O14818,Aging,PSA7_HUMAN,PSMA7,Proteasome subunit alpha type-7
0.37850578558784775,18.92355651147673,3.6345995348418962,5.661126500571622e-4,0.006099372407694194,-0.4761687693903216,O14841,Aging,OPLA_HUMAN,OPLAH,5-oxoprolinase
-0.16430666687703166,24.536769202835565,-1.1731295911351591,0.24521854161174328,0.4304497375068948,-5.69784734663213,O14880,Aging,MGST3_HUMAN,MGST3,Microsomal glutathione S-transferase 3
-0.08614280524262341,20.542107731029734,-0.4341918764617846,0.6656521556023753,0.7921907892426797,-6.276417996863506,O14924,Aging,RGS12_HUMAN,RGS12,Regulator of G-protein signaling 12
-1.6998354075987123,18.78983049008028,-3.993584810364767,1.7467841075062226e-4,0.0027785531962028535,0.6111553855495151,O14929,Aging,HAT1_HUMAN,HAT1,Histone acetyltransferase type B catalytic subunit
0.031564660346315776,25.01447083329647,0.3105237161763795,0.7572012943336132,0.8496014522792363,-6.321754318257885,O14949,Aging,QCR8_HUMAN,UQCRQ,Cytochrome b-c1 complex subunit 8
0.1918586342684172,21.002867479101024,1.1536031408461156,0.25307822574497507,0.4391651564398097,-5.719773660433324,O14950,Aging,ML12B_HUMAN,MYL12B,Myosin regulatory light chain 12B
-0.09439468636422887,21.532347451657515,-0.48955094160727214,0.6261744806672231,0.765684857188936,-6.251274568617323,O14957,Aging,QCR10_HUMAN,UQCR11,Cytochrome b-c1 complex subunit 10
0.22182610529707247,25.64672964483922,1.1879442387887833,0.23937354605310554,0.4226345900388995,-5.680977393576805,O14958,Aging,CASQ2_HUMAN,CASQ2,Calsequestrin-2
-0.1449852382568615,16.38986220435423,-1.2249351315079973,0.2252201191062881,0.4085119837589718,-5.637973593931108,O14964,Aging,HGS_HUMAN,HGS,Hepatocyte growth factor-regulated tyrosine kinase substrate
-0.2470032973059233,18.6473750902593,-1.7064169893381584,0.09292105193741661,0.22300492863470908,-4.966080115861204,O14979,Aging,HNRDL_HUMAN,HNRNPDL,Heterogeneous nuclear ribonucleoprotein D-like
0.15460572482058055,18.79266351743456,1.7227216956494806,0.08990972539197789,0.217503709262598,-4.939773532063693,O14980,Aging,XPO1_HUMAN,XPO1,Exportin-1
-0.1754808758838564,28.306311430351034,-1.229773455770534,0.22341510648309598,0.40662698043710016,-5.632255963062035,O14983,Aging,AT2A1_HUMAN,ATP2A1,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1
0.01568886815539372,22.902158846414668,0.05608242272580463,0.9554559804607474,0.9719293594342086,-6.367742931295086,O15056,Aging,SYNJ2_HUMAN,SYNJ2,Synaptojanin-2
-1.032037271904386,21.165489251146624,-3.9389709348808584,2.09657140484507e-4,0.0030500805917061157,0.4417888184082308,O15061,Aging,SYNEM_HUMAN,SYNM,Synemin
-0.020504658410761323,17.13126172492319,-0.13253562075069483,0.894988642708866,0.9373549689909425,-6.360628748847687,O15143,Aging,ARC1B_HUMAN,ARPC1B,Actin-related protein 2/3 complex subunit 1B
0.3062551520261607,16.68840993887583,3.141136478295153,0.0025764569072803272,0.018417142039349414,-1.8605818005977728,O15144,Aging,ARPC2_HUMAN,ARPC2,Actin-related protein 2/3 complex subunit 2
0.23590056109356894,21.233548682383745,1.5244026614478958,0.1324788368251674,0.28251510985607986,-5.244182815407124,O15173,Aging,PGRC2_HUMAN,PGRMC2,Membrane-associated progesterone receptor component 2
0.15703866282648704,20.45926989645674,1.5667748598524194,0.12224310309996453,0.2678773391609724,-5.1820144649724496,O15212,Aging,PFD6_HUMAN,PFDN6,Prefoldin subunit 6
-0.587835739000198,20.78161743946543,-2.1003819732358244,0.03975792463585163,0.1271774577207061,-4.268377928203831,O15239,Aging,NDUA1_HUMAN,NDUFA1,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1
-0.008270565483609715,24.38796166320831,-0.052439954277231034,0.958346260027627,0.9734708064556097,-6.367937967136102,O15260,Aging,SURF4_HUMAN,SURF4,Surfeit locus protein 4
0.03125199579239535,19.490127579722706,0.21362235111857708,0.8315405310932146,0.8997412572806865,-6.346786150203278,O15264,Aging,MK13_HUMAN,MAPK13,Mitogen-activated protein kinase 13
-0.6308360609077681,20.986827139719928,-2.172770844738058,0.03361713986468568,0.11469195961010335,-4.12648961151711,O15273,Aging,TELT_HUMAN,TCAP,Telethonin
-0.035619978430233346,17.912532097880067,-0.17993849156899597,0.8577860209189353,0.9123372601060684,-6.353323083211865,O15305,Aging,PMM2_HUMAN,PMM2,Phosphomannomutase 2
-0.173467262944623,18.851328934930343,-1.6033149581333024,0.1139335362428581,0.25558455162841015,-5.1271423664743025,O15371,Aging,EIF3D_HUMAN,EIF3D,Eukaryotic translation initiation factor 3 subunit D
-0.38286006046779875,15.884335700321229,-2.2410763119125554,0.028601438053249287,0.10401651400514245,-3.988846306111286,O15372,Aging,EIF3H_HUMAN,EIF3H,Eukaryotic translation initiation factor 3 subunit H
0.25927888241448827,20.946673339642356,1.8928232939347815,0.06303830104108085,0.1726560925261309,-4.651932369428563,O15382,Aging,BCAT2_HUMAN,BCAT2,"Branched-chain-amino-acid aminotransferase, mitochondrial"
0.061887592410727166,17.044462808990644,0.5131250564523269,0.6096823015174679,0.7521826316564278,-6.239659735412625,O15400,Aging,STX7_HUMAN,STX7,Syntaxin-7
-0.28181921724625525,20.302762001284965,-1.280215086563021,0.20522524000324022,0.3833759100852086,-5.571372921024436,O15427,Aging,MOT4_HUMAN,SLC16A3,Monocarboxylate transporter 4
0.08030392190617874,19.01104976916792,0.9171068539494717,0.36263039676169195,0.5439455951425379,-5.957145075350655,O15498,Aging,YKT6_HUMAN,YKT6,Synaptobrevin homolog YKT6
-0.2934284710774264,17.970279574047414,-1.5308886329487978,0.13086933737440598,0.28020813768471603,-5.234768752519149,O15511,Aging,ARPC5_HUMAN,ARPC5,Actin-related protein 2/3 complex subunit 5
0.08412806269681639,15.263545214462873,0.6756072673562967,0.5017951356075645,0.6727443507572012,-6.144920033151098,O15533,Aging,TPSN_HUMAN,TAPBP,Tapasin
0.12583231881350443,16.618885375345982,1.238704799868219,0.22011101336899044,0.40303085551356527,-5.621645159694235,O43143,Aging,DHX15_HUMAN,DHX15,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15
0.013923570559960297,21.22559103687503,0.06849830996831094,0.9456087802458004,0.9660765027619433,-6.366979761814733,O43169,Aging,CYB5B_HUMAN,CYB5B,Cytochrome b5 type B
-0.2162850078129317,24.695432705640936,-1.294172709441148,0.20039217181600044,0.37680587703898905,-5.554116482245694,O43181,Aging,NDUS4_HUMAN,NDUFS4,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial"
-0.25525950188844604,16.70319856826566,-1.9445457893697904,0.0563566887313047,0.16045791804998819,-4.559630891161556,O43237,Aging,DC1L2_HUMAN,DYNC1LI2,Cytoplasmic dynein 1 light intermediate chain 2
-0.32524525953336436,19.989198444221564,-3.2936395999841497,0.0016348058985175603,0.013253159268898083,-1.4474889187853233,O43242,Aging,PSMD3_HUMAN,PSMD3,26S proteasome non-ATPase regulatory subunit 3
0.48095575991678174,19.676668270551634,3.099287346583143,0.0029125548631395532,0.0198915322485801,-1.9714966495664301,O43374,Aging,RASL2_HUMAN,RASA4,Ras GTPase-activating protein 4
-0.36764517370015426,19.25276612220103,-3.4521384291603683,0.001005798627425858,0.009369808266019835,-1.0038864946978885,O43390,Aging,HNRPR_HUMAN,HNRNPR,Heterogeneous nuclear ribonucleoprotein R
-0.18160477363751681,21.097390184085643,-2.6177835442429793,0.011100376762705666,0.05193215912772431,-3.1666357008410597,O43396,Aging,TXNL1_HUMAN,TXNL1,Thioredoxin-like protein 1
-0.035290145575537224,19.9873446624688,-0.48437664500777744,0.6298205360483978,0.7674921506407326,-6.253751406529425,O43399,Aging,TPD54_HUMAN,TPD52L2,Tumor protein D54
0.09496697807094279,18.891820140681798,0.6081971779630546,0.545272107613223,0.7083990673472083,-6.187331655752578,O43414,Aging,ERI3_HUMAN,ERI3,ERI1 exoribonuclease 3
0.4583014869165538,21.108419448140868,4.806074974523369,1.0120548076633006e-5,4.4032940343067476e-4,3.2736565137739024,O43488,Aging,ARK72_HUMAN,AKR7A2,Aflatoxin B1 aldehyde reductase member 2
