uniprot_id,protein,gene,description,OP_S06_Pre,OP_S11_Pre,OP_S12_Pre,OP_S17_Pre,O_S05_Pre,O_S06_Pre,O_S07_Pre,O_S10_Pre,O_S16_Pre,O_S17_Pre,O_S24_Pre,O_S28_Pre,O_S29_Pre,O_S32_Pre,O_S35_Pre,OP_S06_Post,OP_S11_Post,OP_S12_Post,OP_S17_Post,O_S05_Post,O_S06_Post,O_S07_Post,O_S10_Post,O_S16_Post,O_S17_Post,O_S24_Post,O_S28_Post,O_S29_Post,O_S32_Post,O_S35_Post,YP_S14_Pre,YP_S45_Pre,YP_S56_Pre,Y_S01_Pre,Y_S07_Pre,Y_S10_Pre,Y_S11_Pre,Y_S16_Pre,Y_S28_Pre,Y_S30_Pre,Y_S31_Pre,Y_S32_Pre,Y_S34_Pre,Y_S35_Pre,Y_S36_Pre,Y_S40_Pre,YP_S14_Post,YP_S45_Post,YP_S56_Post,Y_S01_Post,Y_S07_Post,Y_S10_Post,Y_S11_Post,Y_S16_Post,Y_S28_Post,Y_S30_Post,Y_S31_Post,Y_S32_Post,Y_S34_Post,Y_S35_Post,Y_S36_Post,Y_S40_Post
P62714,PP2AB_HUMAN,PPP2CB,Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform,22.119175797744973,21.72161688973854,21.86914608412765,22.07778204208252,22.309192963829663,21.750126832727076,21.957626035750422,22.173524804288256,21.22924539328079,22.14334689741622,22.15814176569179,22.251199556488082,21.744883232959292,22.358370046762335,21.910292383742807,22.359027368820072,21.496236042976328,21.759589694276652,21.86087588587313,21.83795175956643,21.80839406763767,21.705839987109602,21.919521432702567,21.31520903124599,22.091372978833988,21.891599387272443,22.267852638457025,22.562146759453874,21.30180855598508,21.168107054853962,21.63395669812214,22.211448400912836,22.05609485846691,21.291690702337807,21.878916273429493,22.76925927869021,22.767002496861537,22.014719954252048,21.406471036506446,21.722029868137273,21.701688198739912,21.488069928835102,21.4851643556984,21.451790721585535,21.40083310700948,22.16827453437313,21.498226891356072,22.19216917791375,21.528106796814935,22.0480497531037,21.53002167641489,22.10026484172576,22.301066373748082,21.9247375753714,21.556998893450185,21.93317326888713,21.491794422045775,21.68602946528589,21.743374776732136,21.67488742780122,21.4530422943786,22.148846322348383
P62753,RS6_HUMAN,RPS6,40S ribosomal protein S6,17.5143718706465,18.079068402146607,17.504143687295436,17.83587035507725,17.87464677696442,17.71885639741241,18.446553314466748,18.337284750822597,17.939621279934464,17.95121937031036,17.510165095475937,17.85549395303856,18.077493035922707,17.59403740542645,17.29180419180827,17.43668066442218,18.09640014249195,17.118661875955734,18.067628451584916,18.070368247231446,18.336039268883166,17.863962768002544,17.894330498748502,17.920222666272327,17.776477610454712,17.688489712806884,18.023738003451243,18.09721984838471,18.19839494101791,17.968269324871443,17.813687633162292,18.3461041000753,17.67161178764327,17.829302399797555,NA,NA,NA,18.1660123726012,17.855984331005676,17.784580604884106,18.01573256674587,NA,17.543975635525367,17.95879629528569,17.504127200634375,17.517575773684133,NA,16.7707593090388,18.129823317365727,18.202409894949362,NA,18.269307774318538,NA,17.849178392744665,17.55756458461313,17.35296831965428,17.729974303111106,17.81081432147639,NA,17.643154187002185,17.761776901829002,17.65498360123307
P62807,H2B1C_HUMAN,H2BC4,Histone H2B type 1-C/E/F/G/I,17.78678758672636,17.57242133998242,18.310801855956807,18.151244484933066,18.26461429911738,17.502027971811614,17.847844900901652,17.797312875205645,17.55565195161421,17.31605497207766,17.864647002324077,17.834614184898868,17.582075289151163,17.19653176844136,17.651044737977404,18.093493940318023,17.31894224953343,18.18470201959871,16.951319251411153,17.293902655330786,17.052386402613408,17.78365884822953,17.75953237828572,17.610072843900056,17.997235898782556,17.295241809392028,18.053724604639484,17.358936309469474,17.68426191234771,17.036391224721672,17.848991920104698,17.7800812732503,17.639417589210566,18.09922053532088,17.506340806808836,18.06555299056148,NA,17.854188432262667,17.189817902836808,18.012740434016564,17.688641527740693,17.0380795409989,NA,18.045025779216736,17.713643894965685,18.300010954564293,17.213398476975044,17.21816608664683,17.228159704269608,17.35151368784022,NA,NA,NA,17.043028103148863,17.738786233798574,17.672966551894902,17.021651800432434,17.27308015550445,16.607888387766735,17.437794021634495,16.972419128581286,17.571021444365634
P62820,RAB1A_HUMAN,RAB1A,Ras-related protein Rab-1A,25.35085973298886,24.525191735566036,24.97701656901121,24.479949523859112,24.995399071751486,24.53795620844664,25.418889085009216,25.017280602019497,24.621506629685978,25.012029564710524,25.161261726279665,25.013083389560624,24.644315927228387,24.65915396812526,24.522361640684984,25.25018855440542,24.262678280258605,24.848246447501317,24.489529817699026,24.719667490722916,24.34829806891115,24.858292033009427,24.81659290099573,24.51752354614503,24.683107017813086,24.72848931387931,24.83050042752756,25.26724451244054,25.009368657608974,24.705669007278157,24.848366847300706,25.20443694016954,24.546155223954123,24.82628684374629,24.856251868295324,25.183865017043264,24.602775574651606,24.910354683540643,24.691395683011606,24.832894052102713,24.752075859284336,24.98224844310105,24.9188219327466,24.956311334772955,25.01836976927802,24.73279010453214,24.730774913607508,24.889976547115943,24.91043181784662,24.601450424944044,24.922625960905826,24.860694255880766,24.74179122682531,24.78289242015989,25.112265762248047,24.814499738463546,24.78440849303015,24.96620424508582,24.735146172549282,24.641272590601393,24.872730394784526,24.49163692600568
P62829,RL23_HUMAN,RPL23,60S ribosomal protein L23,20.01363276479101,19.07135739878885,NA,NA,18.605108580133788,19.00702528931222,NA,19.457110684959343,18.88911898617057,NA,18.904360490644784,NA,18.894446002334384,18.805141846756104,19.573654418509292,19.06296663495604,18.9630707776492,NA,19.264064575338182,NA,19.10393723557411,NA,19.509556876935584,NA,18.915929270307142,18.54375494329866,NA,NA,19.230911621350028,18.938004964681213,NA,NA,NA,18.92344335914194,NA,NA,NA,19.4168826783346,NA,NA,NA,NA,NA,NA,NA,19.22248359387554,NA,NA,18.47828928692225,18.739452035189526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.243823274024837
P62834,RAP1A_HUMAN,RAP1A,Ras-related protein Rap-1A,18.609513566878043,18.220844713822018,17.701593238885867,18.56999498411864,18.392449048230972,18.89561750051106,16.79737667101667,19.00913218300708,17.295064114010533,18.471677131124164,17.854237559781676,NA,19.127540844619574,17.986234307898922,18.91042825350902,18.13478930571229,18.538041434940546,17.416952557659233,18.531597548910568,18.21896825230433,18.831528080208038,16.713731418804855,18.63192525184547,17.825868313366385,NA,18.003827258982714,NA,16.586724584885786,17.80344900764229,17.890802207408303,18.96929513352958,NA,17.959942516416042,NA,NA,NA,NA,18.112426771528707,NA,17.376163435672623,NA,18.376545918595614,NA,NA,NA,NA,18.26568882353955,NA,17.25759985049831,NA,NA,NA,18.52725798745393,NA,NA,18.265985374950706,NA,17.989106093675286,NA,NA,NA,17.09505830187155
P62841,RS15_HUMAN,RPS15,40S ribosomal protein S15,24.567794799928166,24.141571088432407,24.44620625920963,23.686501165196063,24.304133730073602,23.88445762791938,24.564422013038286,25.001117375980908,24.754905796967808,24.063815802040423,23.968722626703006,24.898380554264396,24.561466198206336,23.97898291530772,23.9516077053572,24.038888314341236,24.228727368764403,24.297546847751665,23.837334051696427,24.526263916297527,24.167168560250293,24.463144479629722,24.266579605588056,24.050515430023133,24.429782062121927,24.095866849879105,24.65475709382666,24.358662021422937,24.62828707490159,24.402131089829297,24.341524225811238,24.231160776007478,23.28867093600667,23.59785958729097,23.26667201188102,23.530190742114524,23.43424944696379,24.081393882431986,24.15835763375115,24.616174456267657,24.388337942370796,24.13770807596479,23.798200404655343,24.066754095162267,23.912082010796166,24.297891073375403,23.816589060330486,24.023682549126576,23.191920545264566,24.304021086137944,23.168115344153637,23.08920627498752,24.465398610427332,23.77379326492523,24.12811684685991,23.80963951743722,23.904275977888158,23.9044841211683,24.515625313698948,23.958949376447254,24.210801276613616,24.28215014010377
P62847,RS24_HUMAN,RPS24,40S ribosomal protein S24,18.379192739759354,19.04565218983214,18.398318544377766,18.56787102141949,19.177523587828126,18.786922810251312,18.853980966541513,19.06167546212022,18.92849636296712,18.83732575568299,17.713223750945637,19.168436429393534,19.185287372147293,18.9323515445981,18.58678218842101,18.209903858446715,18.78081257673392,18.68982228264037,18.847731557638404,18.99360151098116,18.785065409995138,18.75904747088276,18.816043914763906,18.899860820065257,18.897766973205773,18.66684604644215,19.1201027410211,18.857160158055223,18.848344666764785,18.997749830846285,19.020661530192196,18.92099032455205,19.006658904733506,18.80291031399677,18.60897109085665,18.354616217585935,18.477400622158672,18.976772588333482,19.069230362643463,19.231873189654234,19.27292994439567,19.239772257827592,18.741762184190907,18.936998547022608,19.113859900564293,19.136931848324362,18.883305132315815,19.11628268508006,19.17180610584962,18.90954162206432,18.678917892709983,18.628981689744712,18.49042912496426,18.360780053874592,18.978701188232243,18.989788422379817,19.66780268602196,18.963872179942122,18.990547983191338,18.942392300011395,19.02556961362661,19.347263647362652
P62851,RS25_HUMAN,RPS25,40S ribosomal protein S25,25.505094470605044,25.56180432178042,25.255796566812396,25.864957112219557,25.47298229639623,25.893713146204835,25.627214545929334,25.58234952666381,25.62869884602938,25.44775096530892,25.36257741635062,25.01318087119242,25.960669805342416,25.18753636280158,26.465885782467442,24.997460070496384,25.593072242211125,25.506763583199056,25.695354638453807,25.235898214880685,25.40482698837348,25.501989422904526,25.84837525962585,25.38733779491871,25.69402708447298,25.035704891155216,25.50731910723792,24.995412019555825,25.071752089478597,25.336723144627456,25.6626069091801,25.20482135708067,25.376838417544846,25.268503258628794,26.43856471966527,26.37991945548011,26.2976610382699,25.723541753924156,25.256764178062546,25.19815576860259,25.32567426203301,25.42870724572932,26.420068858286157,25.39240397446059,25.230352416929502,25.6389025669151,25.78877961008614,25.18861956517228,25.67361351978583,25.409376730485096,26.242130046010043,25.54232290572027,25.010949583913657,25.599512321134547,25.306187082051128,25.39146733720909,25.710186451640862,25.69740674014764,25.310654383117754,25.39817106819297,25.18905087257953,25.909593021026947
P62854,RS26_HUMAN,RPS26,40S ribosomal protein S26,20.405074005440994,22.531250921795866,21.3784605055227,22.61084566614971,21.22269643006819,23.046886916738426,21.147480148923286,22.08704183405346,22.182119355903545,21.55223677228972,21.608158977065802,22.214876379467633,21.810201641046127,21.91005406260502,22.54873107003827,20.90256614813375,23.234885897523036,21.70838731246051,22.163632250818623,22.537663092998333,21.94951579728199,22.36992438382148,22.522499622982203,22.73399621453835,21.37197580887718,22.046229076718785,22.140951491695517,21.836456386503006,21.41732899760251,21.36461303111569,22.423222943486,21.63915527221015,21.726054381786266,22.031382542257727,21.870439921174036,21.62429064089602,22.767547444516435,22.385455855460563,21.874529197082495,21.878148634914446,22.04755003058656,22.129703074094063,22.030714045852353,22.08115328912086,21.229009237004927,21.831684806087168,21.381967590423372,22.231740777577905,20.40744703060323,22.768411150568312,21.455009242393064,21.539740619955982,22.500644831481868,22.66712175860875,21.466619753163524,21.295457000658814,20.91676004845534,20.976282972983636,21.058362211277803,21.588858641867173,21.826407403786362,21.570444353512876
P62857,RS28_HUMAN,RPS28,40S ribosomal protein S28,NA,17.339363900329055,17.243437338477808,NA,17.141567242947012,17.139448954824424,NA,NA,NA,NA,17.780034013266647,18.235387723545013,17.11570341574543,17.17510568934785,17.3791677814964,NA,17.448463484080772,17.669398905759092,17.82063224327147,17.806390561097608,18.07719920336138,NA,NA,17.404944495100352,17.247812070150356,NA,17.2922246384048,17.703574332533368,17.235174796181646,17.733494370849495,NA,NA,17.4298858400694,NA,NA,NA,NA,NA,NA,17.448975228460995,NA,NA,NA,NA,NA,NA,17.758828956735567,NA,17.79606652141194,17.80474898332124,NA,NA,NA,NA,NA,17.724105429761423,18.02515220969898,17.862281126823007,NA,18.099026167054966,NA,17.35520718956017
P62873,GBB1_HUMAN,GNB1,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1,20.058705987948645,20.373005756875365,20.24780620136114,19.30881273600548,20.88634667860564,20.029721831528796,20.50310253365767,19.648802015001984,20.113659882746582,20.733022454742713,20.551330954896414,19.20436756317788,19.585148648459345,20.256857930323882,19.602743540179162,20.537332096831115,NA,19.93407934960187,19.43395781320256,20.23970527791039,20.51889325113601,20.34413689222462,20.4574956625279,20.283527497676932,19.76106909159279,19.89570512961748,19.843873154128055,20.138483602187232,19.852930562861673,19.654099141437513,20.228872576513638,NA,19.51661311024782,20.799629719657926,20.850107551309023,20.465845199428273,NA,20.212632541575324,19.595406501860975,20.88300753569711,19.90752120012182,20.710319241716633,20.816536869393932,19.517615186330723,20.023218700285508,20.307226826949226,19.690580674987295,NA,20.52556107971416,20.63736475566891,NA,21.233396565137976,NA,20.014675547890526,20.40527791257958,20.603973764629753,20.31351760284654,19.7997140357667,19.910535011381658,20.133744398142596,19.92304473818503,20.791536949916686
P62888,RL30_HUMAN,RPL30,60S ribosomal protein L30,23.942143137047392,24.26729529124591,24.230764576237608,24.546966364816893,23.437453954912865,24.621544458782466,24.04754602012537,23.991586996125356,23.921065318377842,24.10581948417126,23.847987189345577,24.372378610317565,24.552632371888592,24.117160951598034,24.506326291290527,23.76084519997622,24.241068486913736,24.316995046368874,25.00131866499895,24.135093591509573,23.6800136924932,23.973284278281053,24.266769336360632,24.269224606656298,24.34870171735504,24.32572549309818,24.94479390125454,23.157403734948588,23.82765903497198,23.69874540079898,24.934583594520976,24.0802421953087,24.623825947406072,23.92435960271057,24.191340216161077,23.865693196471266,24.163882863479515,24.25655843677652,24.15138717740959,23.911282027410802,24.163495159668905,24.06246909649958,24.124135551818156,24.086051507347,23.963508198358436,24.60936662432449,24.705482197226132,24.331251091611296,23.996131329102848,24.45844912336825,24.660747578174412,24.103545453498747,23.99872538688842,24.184695798889575,24.118900737459136,24.00821717197227,24.368736869127396,24.13806487408536,24.111589868986908,23.98470392792749,23.95387442313347,24.36917712318002
P62899,RL31_HUMAN,RPL31,60S ribosomal protein L31,24.45218202561078,25.277381617668013,25.447449049848895,25.607561648760647,24.861680134489745,25.56575648486999,24.702779980218146,24.971579893332898,25.02530848851241,24.910653312705715,25.279917437299204,24.674753257270083,25.49759980990841,25.134196034691225,25.72443988884217,24.758843705408975,25.107345486449386,25.396146881242274,25.732229116319534,25.158811358148363,24.93350565537365,25.114452302629463,25.328724050246453,24.969821963362506,25.049425804350722,25.498771844551143,25.510639440654604,24.609744533337768,24.871198730303984,24.81819376604321,25.488250856125457,25.082110468974438,25.573599444785998,24.9010468223553,25.49162434142976,24.95552349399846,25.45330796187653,25.103264685513516,25.125078599154286,24.98993923029265,24.986767085255277,25.12254138441836,25.45592051134647,25.12659143387647,25.09503276114033,25.32584657142843,25.69007373564199,25.272650468738146,25.273455680851562,25.326889853147627,25.722092819749534,25.532269201105567,24.559409071793283,25.407719418807698,25.169075809330103,25.22576684904787,25.56135241040204,25.377793991106472,25.111956188113794,25.01667300709594,24.93281526207639,25.14607722297709
P62906,RL10A_HUMAN,RPL10A,60S ribosomal protein L10a,20.878285485357534,20.494617484993302,20.26133573911495,20.750836001959804,20.662856657885023,20.913916194474666,20.79639875974778,21.00726577799766,20.584459345995594,20.677109014286934,20.081008242864765,20.87395286924386,20.702125900859965,20.67323539288413,20.947913578941627,20.67511596438638,20.640889271847715,20.451529993141488,21.069191290494697,20.404999622348974,20.904454812655484,20.54522415996479,20.577164670014056,20.71968859280427,20.72590156674533,20.66111909272314,20.949315049694984,21.00601692953432,20.713009315146046,20.666455403444438,20.33710020291645,21.363996689949726,20.51848357602656,20.64353808937842,NA,20.690371127191238,21.02241222756018,20.820739674086834,20.586006709271185,20.58835771396854,20.45149591087008,20.711194800031375,NA,20.936559335021947,20.937840425808762,20.4486226308094,20.54395292678153,20.629261356498816,20.962391424530836,20.45257067956212,20.434702544559944,21.211428930912,21.28328289891339,20.800550873573602,20.37648403897834,20.2895831522546,20.326472623316256,20.57203144262836,20.56130567046994,20.77818786825281,20.759520188229605,20.078701077676417
P62913,RL11_HUMAN,RPL11,60S ribosomal protein L11,22.60911746018146,24.120439723962946,23.531000830007837,24.34778945160649,23.76450488245635,24.565948082123565,22.702881019957108,23.616400839773785,23.87176806595048,23.159088859183694,23.233492312695375,24.048010493988535,23.193069781861233,24.225137818278302,23.591592492255426,23.309901560423075,24.33943872051684,23.592235742100055,24.01635857734236,24.219426797643724,23.751620046363385,23.961821557317617,23.611248382487453,23.822381258814417,22.98899073621399,24.163023466046788,23.937208606372128,23.50074493495223,23.659191561555037,23.7201346395343,24.323781862181615,23.65669965489463,23.55151377860596,24.000241217602987,24.752472179498533,23.383239227729575,24.294422219724463,23.75541915116732,23.536352490589287,23.66632151272198,24.246056659133217,23.810641783951706,23.869806523638733,24.316874790553797,23.731032602823618,24.4610105319399,23.219947431047228,23.942019239295412,22.274810476435594,24.291631392839825,23.675537468640435,23.12749803309721,24.259443563984057,23.948785520290624,23.69818560156148,22.9484879442334,22.785400243734564,22.651871333135542,23.35625935171492,24.17146544842207,23.305993841969524,23.392681830870654
P62937,PPIA_HUMAN,PPIA,Peptidyl-prolyl cis-trans isomerase A,20.53842641452348,20.507909892667765,20.668949658882504,21.079485987529075,20.70859411770797,21.152664562306537,20.185162688561284,20.824229413058305,20.91535915698697,20.46278219139669,20.717871200251505,20.730272764304672,21.203246812299508,20.803137273177807,21.098127214648727,20.47537362425792,20.866054570203932,20.78852830118391,20.856301392134313,20.981465984336673,20.701784326461382,20.995634200714484,20.70031452784031,20.851598907662865,20.859391551488567,20.69331225285297,20.774571257892834,20.45132310035827,20.95062309157571,20.642221386748936,20.740815582496225,20.753689735079035,20.66948889187264,20.813224875850572,21.59442932013239,20.461343010130083,20.43739318208678,20.6919447533413,21.106038980996523,21.08757986485336,21.23729895753679,20.423312383991085,21.19313066979903,20.94561848303285,20.192955075289586,21.147998638691902,21.224159639988766,19.966892836810686,20.58130032447347,21.18479953975145,20.151151524288224,19.895859680318367,20.37325759784599,20.618853648906526,20.72182321285309,21.065991072636596,20.39591529275482,20.453417924012363,21.02189190107533,20.718238601729702,20.653679816031573,20.654158884855967
P62942,FKB1A_HUMAN,FKBP1A,Peptidyl-prolyl cis-trans isomerase FKBP1A,NA,15.814183549185389,16.086949174970258,16.1938871335248,NA,NA,NA,NA,15.869404977186182,15.821544212857889,14.384181634863841,15.730878453008051,16.08171690032222,15.795302386393717,15.907906038411715,16.227488817836168,16.011900331558213,15.519480286527127,NA,16.71071137089996,16.23147684642398,15.785407218570324,16.10301047380889,16.18871339043381,15.562256110462487,16.339272532196993,15.989017945424015,NA,16.55380756197378,16.51106472114368,NA,NA,16.18330103623671,NA,NA,NA,NA,16.808888783188745,16.19389763890403,16.138549333896172,NA,16.48380300404794,NA,NA,NA,NA,15.466892494975069,NA,16.313863341617182,NA,NA,NA,NA,16.863369543403888,NA,16.131112575156074,16.980219007846202,16.391195396587392,NA,NA,16.736026404747758,NA
P63000,RAC1_HUMAN,RAC1,Ras-related C3 botulinum toxin substrate 1,21.870565577740965,20.997721544018127,21.32763655063102,20.66565751731121,21.41733836164614,20.67431024510866,21.739239198654833,21.306184615881733,21.098150876808354,21.146811718807285,21.4381939358011,20.932210510448535,20.902806961924426,21.04540611888506,20.796757703947698,21.600268129978804,20.704570293038053,21.21256243208764,21.013209061037436,21.026933720134586,20.77537759376983,21.17784811522044,21.093959312226012,20.883998405046032,21.076704877594544,20.95983179123863,20.974291795552315,21.397728817623847,21.19410324629859,21.36226339304697,21.083333559359726,21.08118084685164,21.076740336161045,20.88406643068765,21.43781490318011,21.266196916170088,21.023006863219294,21.273064187512503,20.867868411919762,20.650603511089077,21.20516086129557,21.18168473678685,21.327674610100946,20.769339725274065,21.1152557746263,21.102656713189422,20.912496342157258,21.084268929013284,21.085300096357642,20.801850423730585,21.11623678234107,21.0944176056724,21.03975394652161,21.163652056000913,21.10659202329848,20.998606665107957,21.065405366768847,21.270632669709297,21.005383796269562,20.85208484699378,21.086618129864647,20.697852420326015
P63010,AP2B1_HUMAN,AP2B1,AP-2 complex subunit beta,21.804637490572784,22.411758104203038,21.487855421880504,22.514475466463654,22.02102093097978,22.66736212973983,22.196708629938414,22.387502600063236,22.29374116461273,23.0675404921669,21.937351236764904,21.575706495023216,22.840052357406602,23.099988990509758,22.23513552373424,20.854608984397796,21.79218172346479,21.714136167718824,23.776635562270773,21.16894829411406,21.78778061129059,22.528282962220175,22.62719460566821,23.032465077818667,22.847081496190913,21.960167452542688,22.483675241387292,23.520462984711475,21.53993673756061,23.078826682592766,22.444607456153843,21.0108717886717,21.201201419392813,22.47529993847477,22.227280838314435,21.03575590229778,21.765281916020037,21.528320445467124,21.758569190845677,20.722870106175115,22.264885001918778,22.17658114753824,23.153395092561546,22.124538693429898,22.211821015994968,21.235671618270953,21.98898966077015,19.50088780202183,21.921773868457777,22.099068380621993,24.348710697907663,22.40420880744238,22.04546094946046,21.945326285472746,22.068346388276456,21.933130473975194,21.410774463945103,21.774280646378582,22.51246440685705,21.364155849362923,22.509105780456753,20.637568114647635
P63027,VAMP2_HUMAN,VAMP2,Vesicle-associated membrane protein 2,19.22764051609792,18.94731565230362,19.465676313738598,19.365630735509104,18.50587559887397,18.742406514216363,19.018994488568726,18.770331077626377,18.591501500605187,19.062889415427698,19.431510231710977,18.480379817071345,18.70483877262947,18.578718142813287,18.88783469642648,19.086636065965486,19.016737072192853,19.401233723579814,19.160526998265006,18.708481915990596,19.680020121823762,18.505042230044673,19.067948329433744,18.658125414453014,18.39565941191071,18.919539139525046,19.256505454931883,NA,19.00012037353064,19.10622558399385,NA,18.858720512335207,19.06734778590326,NA,19.325437501763712,18.84084087998589,NA,18.777650169892695,19.138177535795524,18.480139334337725,NA,18.31371363523336,19.233376747874406,19.170699086385817,19.30639135934149,18.97068699036984,19.346708490244957,19.243699609122107,18.81523881154562,18.967272483109134,19.920520506390684,19.65138443850542,NA,18.986572758626764,19.118640777588865,19.359774233299454,19.370248375700342,18.391478612376183,19.02182618248117,19.71380821061256,18.891310101246024,19.520354306993532
P63098,CANB1_HUMAN,PPP3R1,Calcineurin subunit B type 1,17.757110101795444,17.496668862227416,NA,16.822228206805246,18.04913415582694,17.27380312731954,16.97732201199872,17.373151024867056,18.01069870701996,17.323155224079706,17.42779389306612,17.530044770507477,17.260643325703665,17.83266757465278,17.963213650448438,17.96072663249882,17.821282066551333,16.867391639555652,NA,17.341794709909237,17.2326701252196,16.92914306141454,NA,17.564236051378785,17.891260904701383,NA,17.289056462036303,NA,17.655672110293846,16.565622453902616,NA,NA,17.10369806441562,NA,18.910431916841368,19.970538940276104,18.54550691038453,17.6923953601791,NA,17.238735088128664,17.552378178429912,16.900318863190936,NA,17.15241769975432,NA,NA,16.840875712618214,NA,16.59821172119433,NA,18.27298538477286,NA,17.22283820558361,17.142776946943563,NA,17.054404610145443,NA,NA,NA,NA,17.022870775811626,17.385185332717246
P63104,1433Z_HUMAN,YWHAZ,14-3-3 protein zeta/delta,29.37433387785875,29.157202928048925,29.360555906590797,29.17939552777429,29.134872724240296,29.031178523724655,29.489395675592586,29.47084006137459,29.46578906964926,29.258650155920034,29.481283450309203,29.69930226893505,28.965757665124702,29.02477903508092,29.044715692382812,29.699749299025825,28.824363654848245,29.294998308347544,29.257715015008362,28.996694762089938,28.56972825166887,29.254770482872818,29.420617798599412,29.382449915456895,29.281643533743434,29.278422726394982,29.76516545182507,29.671117194028415,29.40285722293614,29.20617045573593,29.275525967753378,29.773412145988335,29.357265447026027,29.497340144681843,29.08844326507355,29.188149544878126,29.374949516784223,29.47065649537048,29.279512332272663,29.42527174096449,29.344515778549532,29.512414884099424,29.502205526804232,29.475070281928087,29.37288900501074,29.506040795157926,29.18914435976319,29.532150803443844,29.509027096000636,29.30431563806499,28.860970942739403,29.08046316919073,29.61162016469675,29.371148183606483,29.742399519334242,29.473578805266857,29.231403700822067,29.545864582555264,29.34247410608307,28.998962594449004,29.46797806611231,29.31479078888339
P63146,UBE2B_HUMAN,UBE2B,Ubiquitin-conjugating enzyme E2 B,18.737755113647886,19.498408634208552,19.17329807470076,19.31872169144621,18.955516960329774,18.97873359982514,19.01087518413779,19.611939728608192,19.837017543171655,19.308663228022805,18.38711394797285,19.48980926766664,19.49550554395704,19.25398227245833,19.5234001099057,18.966474751414637,19.537757645893677,19.302430148885076,19.09794593376485,19.665313393981368,19.518302760762833,19.503822937310698,19.501480941949186,19.798727425191306,19.51564351553269,19.306841330155166,19.091656526701307,19.187108708006246,19.532896162170214,19.24170727513043,19.173417421436422,19.79182890133432,19.535975176277045,19.51874660689604,18.53526341470487,NA,18.56360809872438,19.41925082503174,19.66649411219988,19.826774534847427,19.69221646627086,19.482600686738667,18.835096160700033,19.342520968255833,19.412696710322724,19.554612747048186,19.351065252939385,19.588154518330825,19.55601979601319,19.48268212441111,18.478485628464206,17.921379491327464,19.581208493522077,19.364514606033136,19.58976591951173,19.570544039504117,19.87617951582279,19.532535564060872,19.365561190637052,19.228766525453054,19.356288422474,19.598004953552106
P63151,2ABA_HUMAN,PPP2R2A,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform,NA,16.555509170547555,16.267249986036212,16.431345509887556,NA,16.51724083019707,NA,NA,16.682963950086243,NA,16.06975491591562,NA,16.494372388865244,16.536774667538882,16.22256980921478,NA,12.269899044172238,16.682199254270042,16.31739679410393,16.401983796298076,16.281769896232092,NA,16.661536502036462,16.581123843577572,16.295086100914624,16.55758405575533,NA,15.812962977857735,NA,15.859307833215558,NA,NA,16.661939719665856,NA,NA,NA,NA,15.371054392518978,NA,16.384573093485912,NA,NA,NA,NA,NA,NA,16.654189653409322,NA,16.472319627971995,16.65322707483082,NA,NA,NA,NA,NA,16.46051497280504,15.050169750226885,16.203843056698325,NA,NA,NA,16.296307376235383
P63167,DYL1_HUMAN,DYNLL1,"Dynein light chain 1, cytoplasmic",19.84469494677897,18.923537809561683,18.910823004795716,NA,NA,NA,NA,19.24986737904361,18.685383505359177,18.85907295358748,NA,18.635314271647143,19.19051426190021,18.45588291100923,18.91873360337703,19.31720797170823,19.089870663018345,NA,NA,18.69495177815411,18.341255928461855,19.010607397273866,NA,NA,18.551013265596296,18.221026194682324,19.112362615355963,18.667900699762864,18.8793671771572,19.050744296120733,18.779900914895997,NA,17.70702638528978,18.91798976388165,18.826019625183136,18.201547330572353,18.406646145856563,19.029854148902935,18.84493615748445,19.686031202101493,19.450486308486315,19.406348893605642,NA,19.400059371343936,19.161417345576293,NA,NA,NA,17.50438423602118,18.955530853285744,NA,17.66553934652943,NA,18.488578220170627,18.19817712684819,18.466245077184286,19.541105855343325,18.31902426409785,18.761714412506766,18.702574681831997,19.181701067812426,18.995363462575195
P63172,DYLT1_HUMAN,DYNLT1,Dynein light chain Tctex-type 1,18.339952669397533,18.89746169816313,19.362814921397106,19.634450345013605,19.998281557782242,19.406716121899525,18.999137279722653,18.462174234904897,18.98695371874373,18.650490686744533,18.894695998406597,18.369227525307924,18.574892565591576,18.511389392381,19.235832044138757,18.78166470514333,18.78769018866378,19.52965768700935,19.012852635261044,18.849308583657432,18.359300618608824,18.964213238989718,19.106618663759555,18.47268197736754,18.904898999475073,19.012722779952764,19.32381984824445,17.642061123069706,18.373908927360326,18.492934106187978,19.254635324166333,18.659862600151374,18.981107082834924,19.039367750497497,19.707576366812972,18.830445313673668,19.623075448644833,19.04095228434553,19.087016196652794,18.567890852556122,18.528976448494266,18.826179794790214,18.308131771983007,18.66400949450326,19.227481656382817,18.52487241479848,19.091843925208458,18.681550796309764,18.664329875567375,19.121282287151498,19.4125687607766,20.038911568533457,17.301157026458068,19.490558503644845,18.81225860205513,18.87548887673723,19.168924906287316,18.825296868587454,19.14896859343243,19.198916775007802,18.401858842976456,18.14845128334503
