contrast,logFC,AveExpr,t,P.Value,adj.P.Val,B,count,sca.t,sca.P.Value,sca.adj.pval,uniprot_id,gene,protein,description
Aging,0.480460202816662,19.744009704530473,2.2837437461485126,0.027263819235423776,0.1271690281522079,-3.7081005085393244,5,2.2825814540384406,0.027287504418914636,0.12791412319532744,O43374,RASA4,RASL2_HUMAN,Ras GTPase-activating protein 4
Aging,-0.29496753517872065,20.732375497033157,-2.27461141407331,0.0264548136064023,0.12489270262843945,-3.855666294582945,4,-2.260559484536946,0.02733672987436785,0.12791412319532744,Q6GMV3,PTRHD1,PTRD1_HUMAN,Putative peptidyl-tRNA hydrolase PTRHD1
Aging,0.16294627026620745,25.541669214739,2.2517735384890396,0.02788606873821405,0.12962425358532464,-3.9148353979554456,8,2.2538199994666654,0.027723766014627203,0.12943877510140514,P61981,YWHAG,1433G_HUMAN,14-3-3 protein gamma
Aging,0.2378671325524735,20.32996650794799,2.240590486212361,0.02864197522813445,0.1317630614879171,-3.9376109575699467,9,2.2492870197664816,0.028026593398645255,0.130516989599427,Q15181,PPA1,IPYR_HUMAN,Inorganic pyrophosphatase
Aging,0.18685770217851427,26.859100390566915,2.2394512434359823,0.028719986451976258,0.1317630614879171,-3.9399257791225857,9,2.2485199881990083,0.02807812305803276,0.130516989599427,Q9Y281,CFL2,COF2_HUMAN,Cofilin-2
Aging,-0.484816850216248,20.717490739315913,-2.4053262323829765,0.022304375527713867,0.11047717620869983,-3.3642267870467633,1,-2.2992232276886764,0.028278451895052844,0.13115992490797537,A6NCE7,MAP1LC3B2,MP3B2_HUMAN,Microtubule-associated proteins 1A/1B light chain 3 beta 2
Aging,0.21215038446585055,24.616751305950835,2.2223236797637984,0.029915608522472197,0.1353815350666819,-3.9746071108401826,11,2.2378427738234183,0.028804156885860268,0.13328838119124814,Q16775,HAGH,GLO2_HUMAN,"Hydroxyacylglutathione hydrolase, mitochondrial"
Aging,-0.4342997302255327,27.832859653702606,-2.237481347636588,0.02885532002460257,0.13209740660613514,-3.943926052274388,4,-2.2361328411508623,0.028921954759788673,0.13328838119124814,Q93084,ATP2A3,AT2A3_HUMAN,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3
Aging,0.27445472015898176,20.031275569169892,2.244654669718471,0.02906643372223482,0.13220539209145515,-3.865239359476947,7,2.2461580003909463,0.028926414641504916,0.13328838119124814,O75439,PMPCB,MPPB_HUMAN,Mitochondrial-processing peptidase subunit beta
Aging,0.23995159164434554,24.079892941396572,2.2395051650276296,0.028716289875750717,0.1317630614879171,-3.9398162385494717,6,2.23449102052993,0.029035459814294638,0.13349999458094164,Q9NR31,SAR1A,SAR1A_HUMAN,GTP-binding protein SAR1a
Aging,0.39139660948728405,17.11047433753259,2.2651615174699353,0.02804918335814515,0.1300965412335022,-3.7982149340235245,3,2.24811443300343,0.029149453176978393,0.13373339147355598,P00167,CYB5A,CYB5_HUMAN,Cytochrome b5
Aging,0.2059562489239184,25.11080252801344,2.1981087532622507,0.03168068981591904,0.1407660902535058,-4.023254113142203,19,2.224354867049663,0.02974494212553325,0.13617002726299313,Q8N142,ADSS1,PURA1_HUMAN,Adenylosuccinate synthetase isozyme 1
Aging,-0.3370639031608178,16.796144196109978,-2.2853869589192533,0.026650653221984833,0.1251488255299188,-3.6890193992838936,2,-2.2368855714094917,0.029829468451241643,0.1362620427092356,Q9NPF4,OSGEP,OSGEP_HUMAN,Probable tRNA N6-adenosine threonylcarbamoyltransferase
Aging,0.6424745885624894,25.46954855629304,2.2131666675149715,0.030572639621655455,0.1373661245180041,-3.993056438246386,11,2.2219594664664233,0.029914822445543207,0.13635743420759458,P02794,FTH1,FRIH_HUMAN,Ferritin heavy chain
Aging,0.39349478093847523,17.08425085748805,2.2529077159159137,0.028679458671771196,0.1317630614879171,-3.7980526619877715,2,2.2268005838673894,0.03044815777829638,0.13849000795934804,Q4G0N4,NADK2,NAKD2_HUMAN,"NAD kinase 2, mitochondrial"
Aging,0.18703703637742208,19.420413682910834,2.2356604888741924,0.029041031363356225,0.13220539209145515,-3.9367334012354456,5,2.2081092261585273,0.030974663931560398,0.14058243393830525,O43633,CHMP2A,CHM2A_HUMAN,Charged multivesicular body protein 2a
Aging,0.20437305071093093,24.638084474116216,2.175850904879233,0.03338313608235419,0.14500260134696244,-4.067569335060827,21,2.201826900217262,0.03137668712739125,0.14210212692597965,Q9P2R7,SUCLA2,SUCB1_HUMAN,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial"
Aging,-0.6140014909663414,30.898045022096156,-2.1875887050971983,0.03247560211859862,0.14309562183507518,-4.044247335856183,27,-2.197353551728171,0.03170990275476913,0.14330436821866818,P60709,ACTB,ACTB_HUMAN,"Actin, cytoplasmic 1"
Aging,-0.21648721749630084,22.018699821934774,-2.2129166705635317,0.03059075397067609,0.1373661245180041,-3.993559219918927,5,-2.1960381009164265,0.031808478927203544,0.1433720956007158,Q9NY65,TUBA8,TBA8_HUMAN,Tubulin alpha-8 chain
Aging,-0.689703189202362,19.32023082799192,-2.24238508630915,0.032467571748295045,0.14309562183507518,-3.6704675366219996,6,-2.2493199747912898,0.031860465689047955,0.1433720956007158,Q8TDC0,MYOZ3,MYOZ3_HUMAN,Myozenin-3
Aging,-0.1949564944733133,25.89929313425342,-2.2086087236317096,0.030904386766826893,0.13807439139173183,-4.002215579252647,82,-2.1933255239711547,0.03201260160953815,0.1437508543613019,P35573,AGL,GDE_HUMAN,Glycogen debranching enzyme
Aging,-0.630836060907729,20.986827139719928,-2.184507382854412,0.032711721583436736,0.1433431232384738,-4.050380010672127,7,-2.1914507029118844,0.03215435391102803,0.14387550725901888,O15273,TCAP,TELT_HUMAN,Telethonin
Aging,0.6010691511362758,17.48358135414669,2.1975214499699867,0.03273509622892806,0.1433431232384738,-3.959978284955772,6,2.2043718789541744,0.032176413680149375,0.14387550725901888,Q00G26,PLIN5,PLIN5_HUMAN,Perilipin-5
Aging,-0.21049170616189627,20.492350253636182,-2.2124127799814977,0.030885835148421595,0.13807439139173183,-3.9712291740959933,5,-2.1908032336472765,0.032463017503250174,0.14466964559067086,P06730,EIF4E,IF4E_HUMAN,Eukaryotic translation initiation factor 4E
Aging,-0.21828709212931585,21.175916023141667,-2.214492415009188,0.030476735850634852,0.1373661245180041,-3.990389354165023,4,-2.1869565634029002,0.03249639375853606,0.14466964559067086,P62263,RPS14,RS14_HUMAN,40S ribosomal protein S14
Aging,0.36907118496847957,19.428708615105602,2.1938416355804575,0.03200103687389838,0.1415945460006173,-4.031779668172932,3,2.18533872936144,0.032620302839041625,0.14466964559067086,P22352,GPX3,GPX3_HUMAN,Glutathione peroxidase 3
Aging,0.4313537101358662,23.348875533781122,2.1861079912934644,0.032588880853677435,0.1432962224647147,-4.047195280886181,4,2.185086172244646,0.03263968340661162,0.14466964559067086,P53985,SLC16A1,MOT1_HUMAN,Monocarboxylate transporter 1
Aging,-0.19609734319644545,20.16394387858599,-2.281952843629778,0.026309814858873976,0.12448603674836345,-3.821549544187828,2,-2.189633869833354,0.03269602392072845,0.14466964559067086,Q96K17,BTF3L4,BT3L4_HUMAN,Transcription factor BTF3 homolog 4
Aging,0.23287157338209852,18.684647006383624,2.187770251778771,0.03287244488713605,0.14364715069481973,-3.9917070239236496,7,2.18743086305207,0.03286469566250194,0.14483401462571935,P53701,HCCS,CCHL_HUMAN,Cytochrome c-type heme lyase
Aging,0.2303901033017297,20.820145070227976,2.195703560726734,0.03192323988179825,0.14154644098533187,-4.028876997747424,5,2.1818809955393035,0.03294868464049296,0.14483401462571935,Q9UHV9,PFDN2,PFD2_HUMAN,Prefoldin subunit 2
Aging,-0.3145184019529381,19.596587337985405,-2.1698440220230784,0.03385611163052834,0.14630902808420976,-4.079463080669177,11,-2.180842642277469,0.032966834301852876,0.14483401462571935,O00571,DDX3X,DDX3X_HUMAN,ATP-dependent RNA helicase DDX3X
Aging,-0.4600365332480223,22.520117838801465,-2.1765952756562768,0.03338830584206653,0.14500260134696244,-4.054967521061986,6,-2.181126210422669,0.033007089857965355,0.14483401462571935,Q13061,TRDN,TRDN_HUMAN,Triadin
Aging,0.6628529974348396,20.99515076713824,2.3142939861926566,0.028482428141810727,0.1317630614879171,-3.4879969897484444,1,2.241722330683195,0.03323883601112315,0.14554894029715418,Q96C11,FGGY,FGGY_HUMAN,FGGY carbohydrate kinase domain-containing protein
Aging,0.16891587777766404,23.241775189673916,2.163727387401204,0.034343749116478195,0.14775525415557694,-4.091545275999532,9,2.172625048155558,0.03360854307312013,0.1468637780984485,Q8NCW5,NAXE,NNRE_HUMAN,NAD(P)H-hydrate epimerase
Aging,0.7458895685763736,23.155979496215032,2.169332549478189,0.03389665426064434,0.14630902808420976,-4.080474509270657,1,2.169315765578157,0.03387003802272009,0.14770129983103708,Q7Z698,SPRED2,SPRE2_HUMAN,"Sprouty-related, EVH1 domain-containing protein 2"
Aging,0.1991051323219395,18.720053727520195,2.1633823976901523,0.03437143500924059,0.14775525415557694,-4.092225866202137,8,2.167573782124592,0.03400840153715712,0.14795142153214977,P12081,HARS1,HARS1_HUMAN,"Histidine--tRNA ligase, cytoplasmic"
Aging,0.2398459396910546,25.374810296648647,2.145981993069121,0.03579341407771076,0.15184942939990362,-4.126432621031219,22,2.166249116050978,0.03411394903164321,0.14795142153214977,Q9Y2J8,PADI2,PADI2_HUMAN,Protein-arginine deiminase type-2
Aging,-0.595326238298302,16.582366820442214,-2.3103675766370566,0.02904510959868565,0.13220539209145515,-3.5455210901286156,1,-2.233855486434002,0.03413725470812723,0.14795142153214977,Q15392,DHCR24,DHC24_HUMAN,Delta(24)-sterol reductase
Aging,0.2894517771686793,23.359178197070925,2.147248113854826,0.035688238243369634,0.15184942939990362,-4.123951585542396,14,2.1619346560020274,0.034459709302749664,0.14904352796588047,Q92523,CPT1B,CPT1B_HUMAN,"Carnitine O-palmitoyltransferase 1, muscle isoform"
Aging,0.30167849558300475,24.380663428751326,2.1615938707878857,0.0345152800556613,0.14807265176008852,-4.095752756254068,5,2.157359223909621,0.03482972995030624,0.15033648743856673,P04080,CSTB,CYTB_HUMAN,Cystatin-B
Aging,-0.4207649243317313,22.92785557302045,-2.145137878096701,0.03586368450390692,0.15184942939990362,-4.128086015420632,38,-2.15539689114856,0.034989487823546606,0.1505439469630505,P02545,LMNA,LMNA_HUMAN,Prelamin-A/C
Aging,-0.2445409956521587,19.089717816350056,-2.199323856503398,0.03165211783925359,0.1407660902535058,-4.009787980280304,2,-2.155800256585686,0.03502015220133373,0.1505439469630505,P67870,CSNK2B,CSK2B_HUMAN,Casein kinase II subunit beta
Aging,-0.16196399083272084,23.56892458929629,-2.136197164863336,0.036615404226477855,0.15274473360749638,-4.145564222938395,10,-2.1505046468173123,0.03539056882401534,0.15138268981006905,P25788,PSMA3,PSA3_HUMAN,Proteasome subunit alpha type-3
Aging,0.22602094129421957,23.015574220193262,2.154819496953917,0.03506490617296708,0.1501260659024805,-4.10908887520106,6,2.149452467098415,0.035477352795232266,0.15138268981006905,P17152,TMEM11,TMM11_HUMAN,"Transmembrane protein 11, mitochondrial"
Aging,-0.3009340335682964,20.774301628164178,-2.1839289292136645,0.033778619894960574,0.14630902808420976,-3.934548753235962,4,-2.1615782486043433,0.03551310921273441,0.15138268981006905,Q5JPE7,NOMO2,NOMO2_HUMAN,Nodal modulator 2
Aging,0.2105802609807519,25.19092088957519,2.1247787217019254,0.03759541344707936,0.15560528266256915,-4.167795006052117,17,2.1477953118985966,0.035614412304698716,0.15138268981006905,P21912,SDHB,SDHB_HUMAN,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial"
Aging,-0.26668087681663977,19.123364714498845,-2.179876173547749,0.033069439994070915,0.14421003213909275,-4.059583525868611,2,-2.1471198719012117,0.03567040895586135,0.15138268981006905,Q13698,CACNA1S,CAC1S_HUMAN,Voltage-dependent L-type calcium channel subunit alpha-1S
Aging,0.29466906024605244,16.124439050379223,2.2156951074671127,0.030944331687792384,0.13807439139173183,-3.9196754756968226,1,2.153111115356955,0.03575232358764613,0.15138268981006905,Q9UHD9,UBQLN2,UBQL2_HUMAN,Ubiquilin-2
Aging,0.31510674297817687,25.23188267307366,2.1447236707904898,0.035898210260024495,0.15184942939990362,-4.128897132308681,6,2.14576707555262,0.03578279244240232,0.15138268981006905,Q9H7C9,AAMDC,AAMDC_HUMAN,Mth938 domain-containing protein
Aging,-0.9145188899832952,22.497398395433912,-2.1572920553287616,0.03660807258463741,0.15274473360749638,-3.9577905380237515,6,-2.1665859329003823,0.0357878699314584,0.15138268981006905,Q9UKX3,MYH13,MYH13_HUMAN,Myosin-13
Aging,-0.954503355632923,21.1815233695313,-2.1360241034657017,0.03683347794632396,0.15335198003243145,-4.135087816572775,6,-2.1433339917544525,0.03618488747325432,0.15197397742461854,P02461,COL3A1,CO3A1_HUMAN,Collagen alpha-1(III) chain
Aging,0.19649285538746497,21.553034684722252,2.141444378907201,0.036172577916810014,0.15240040297620155,-4.135314029295893,7,2.1400778546731196,0.03625881585187626,0.15197397742461854,O75347,TBCA,TBCA_HUMAN,Tubulin-specific chaperone A
Aging,-0.43797687475754543,19.00645439032044,-2.142913886652182,0.03647585281488931,0.15274473360749638,-4.122312453226209,5,-2.1449924743353277,0.036266518674904574,0.15197397742461854,Q9NQE9,HINT3,HINT3_HUMAN,Histidine triad nucleotide-binding protein 3
Aging,-0.1604343937899806,21.752499635787224,-2.1058842350484124,0.03926730801447639,0.16001995462546736,-4.204355874188071,25,-2.1392724715149685,0.0363266478519425,0.15197397742461854,Q13200,PSMD2,PSMD2_HUMAN,26S proteasome non-ATPase regulatory subunit 2
Aging,-0.22829936107216753,23.034656444026012,-2.118234189201678,0.03816735406491613,0.15705049386633776,-4.1804905037136315,24,-2.1389148294441207,0.03635680512953943,0.15197397742461854,P46020,PHKA1,KPB1_HUMAN,"Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform"
Aging,0.20156894999941244,22.224748183031686,2.114173550322756,0.03852601883915513,0.15760644070563462,-4.188350646370758,20,2.138891345862658,0.03635878608834846,0.15197397742461854,Q8N1G4,LRRC47,LRC47_HUMAN,Leucine-rich repeat-containing protein 47
Aging,-0.3050476125478596,20.814901531835844,-2.1504403129807534,0.03577119139890551,0.15184942939990362,-4.0799186494360855,4,-2.138459686391754,0.03674024808577402,0.15326553195544784,P08708,RPS17,RS17_HUMAN,40S ribosomal protein S17
Aging,0.24321383632797833,22.30242743868802,2.1388622294680637,0.03638990462555089,0.15274473360749638,-4.1403608366026194,5,2.1287159975544165,0.03722604016545161,0.15472412980037856,Q9NZJ6,COQ3,COQ3_HUMAN,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial"
Aging,-0.24519691744399807,24.49443774770891,-2.1095568634089634,0.0389373586071927,0.15898168620504355,-4.197271349834512,20,-2.128597919580729,0.0372362090157885,0.15472412980037856,P13807,GYS1,GYS1_HUMAN,"Glycogen [starch] synthase, muscle"
Aging,-0.6433601845980235,18.188796210446437,-2.143536402521415,0.03750456269894096,0.15553362766325518,-4.018693746285299,3,-2.1442839141301397,0.03738676809940571,0.1550451265298884,P62910,RPL32,RL32_HUMAN,60S ribosomal protein L32
Aging,0.30338632221340944,20.352076457686003,2.114420997598599,0.038504078866127334,0.15760644070563462,-4.187872036338259,10,2.1238705618120672,0.03764532215480075,0.15581185197143557,P25311,AZGP1,ZA2G_HUMAN,Zinc-alpha-2-glycoprotein
Aging,-0.35402161632128326,18.0417546941962,-2.154509699018595,0.03603787367599442,0.1521359337818926,-4.037509339163209,2,-2.1296215950176633,0.0380992585280131,0.15729170416953905,P35244,RPA3,RFA3_HUMAN,Replication protein A 14 kDa subunit
Aging,-1.3572306151399651,18.248153446311274,-2.196787660559412,0.037504221552710305,0.15553362766325518,-3.6005148699759317,3,-2.1865810933024585,0.03815160484112224,0.15729170416953905,Q96JJ7,TMX3,TMX3_HUMAN,Protein disulfide-isomerase TMX3
Aging,-0.3051712950833476,23.393256803794205,-2.1006845545136836,0.03973860513652281,0.1613189056885715,-4.214367891701228,22,-2.115496279651881,0.0383796652189498,0.15792410882894714,O95817,BAG3,BAG3_HUMAN,BAG family molecular chaperone regulator 3
Aging,0.2733896240725322,19.247341793204193,2.1262512699338916,0.03782151205084336,0.15623534763190178,-4.126756705584061,5,2.117689031670154,0.0385369488565947,0.15825657172812627,Q13451,FKBP5,FKBP5_HUMAN,Peptidyl-prolyl cis-trans isomerase FKBP5
Aging,0.17705248502159776,27.26623561067932,2.0930202231988755,0.0404422596368652,0.1632354563587212,-4.229086667694876,12,2.1128970514468706,0.03861011395352868,0.15825657172812627,P30086,PEBP1,PEBP1_HUMAN,Phosphatidylethanolamine-binding protein 1
Aging,0.34360678009509726,16.134862294995,2.1291103517892367,0.03799559388392857,0.15664850110040726,-4.0381458935393875,4,2.116701016877667,0.03904302062482982,0.15955346022138925,P49840,GSK3A,GSK3A_HUMAN,Glycogen synthase kinase-3 alpha
Aging,0.8883359042503294,14.562200033909681,2.1830786778275386,0.03646631579488816,0.15274473360749638,-3.64438181589104,1,2.1502111432540745,0.03907739593129061,0.15955346022138925,P61916,NPC2,NPC2_HUMAN,NPC intracellular cholesterol transporter 2
Aging,-0.25509574998298845,21.563567808245065,-2.0884178677282166,0.040869976437294876,0.16352119847526525,-4.237902822325481,13,-2.1031358164167355,0.03948633470128686,0.16083199262687764,O43852,CALU,CALU_HUMAN,Calumenin
Aging,0.4183964983652153,26.110806569329416,2.0916121780407684,0.04057270078099388,0.16339274215447733,-4.231785662789531,15,2.1025152761614767,0.03954261757256566,0.16083199262687764,P01857,IGHG1,IGHG1_HUMAN,Immunoglobulin heavy constant gamma 1
Aging,-0.17973416777602935,23.684079456428645,-2.0737894731304083,0.04225562959278168,0.1661164620608425,-4.265813149623224,27,-2.100076645350381,0.03976447690474079,0.16114386151176513,O75083,WDR1,WDR1_HUMAN,WD repeat-containing protein 1
Aging,0.3983455650231633,27.08194341913435,2.093261879616361,0.04041990926754474,0.1632354563587212,-4.22862329368634,8,2.0999977076573058,0.03977167645822288,0.16114386151176513,O14558,HSPB6,HSPB6_HUMAN,Heat shock protein beta-6
Aging,-0.7520528160289288,25.629454670614194,-2.0881003566850036,0.040899628365681,0.16352119847526525,-4.238510420100398,16,-2.096731403382097,0.04007057625305364,0.1620444909659817,P06753,TPM3,TPM3_HUMAN,Tropomyosin alpha-3 chain
Aging,0.2672825422111842,19.46052764221791,2.097766258850109,0.04007280367465564,0.1623639459231737,-4.208553676480624,6,2.0963387951953507,0.0401732600351742,0.16214970414960578,Q3ZCQ8,TIMM50,TIM50_HUMAN,Mitochondrial import inner membrane translocase subunit TIM50
Aging,-0.1957576667691896,24.506131726470258,-2.090102201725034,0.040712990598302384,0.16339274215447733,-4.234678300149478,8,-2.094271573679297,0.04029696180494518,0.1623391889856363,P51452,DUSP3,DUS3_HUMAN,Dual specificity protein phosphatase 3
Aging,0.3136309213178734,28.974083458333737,2.0848273288008556,0.041206381918356814,0.16443678822136729,-4.24476912140072,9,2.0926350043497486,0.04044819482565954,0.16241786149307696,P05413,FABP3,FABPH_HUMAN,"Fatty acid-binding protein, heart"
Aging,0.2290568396694681,20.242951494701963,2.116166758891566,0.03848502004695366,0.15760644070563462,-4.1728147930040524,4,2.093866484253486,0.04047007707179742,0.16241786149307696,P61020,RAB5B,RAB5B_HUMAN,Ras-related protein Rab-5B
Aging,-0.20501682962450474,25.92349615627852,-2.0797828664400653,0.04168306595444279,0.16537535997495778,-4.254398543530092,10,-2.091082418088294,0.040592122370479614,0.16259912654084163,P46976,GYG1,GLYG_HUMAN,Glycogenin-1
Aging,0.2098453726036027,22.458033669168895,2.1021856126863945,0.039602047540931204,0.16107371259436443,-4.211479786211773,5,2.0870707099525747,0.04096607520835223,0.1635665219882478,Q14103,HNRNPD,HNRPD_HUMAN,Heterogeneous nuclear ribonucleoprotein D0
Aging,-0.23270160419173536,21.71677079815609,-2.0904197895149017,0.04068344903205935,0.16339274215447733,-4.234070052179901,6,-2.0866316837780263,0.04100718010563747,0.1635665219882478,Q9H0E2,TOLLIP,TOLIP_HUMAN,Toll-interacting protein
Aging,-0.1810864987352332,20.71387861430205,-2.058982267769676,0.04369949533283508,0.16835051480682367,-4.293891557977034,21,-2.0860079798983318,0.04106563743534732,0.1635665219882478,Q14152,EIF3A,EIF3A_HUMAN,Eukaryotic translation initiation factor 3 subunit A
Aging,0.42178214874996556,21.50255325484309,2.0907789572001967,0.04154486462702528,0.16529305906631614,-4.151937452284155,6,2.094512064582846,0.041152830427232126,0.16360570743157132,Q9NRG7,SDR39U1,D39U1_HUMAN,Epimerase family protein SDR39U1
Aging,0.19858256427699317,20.574128679655388,2.065524842659552,0.043056340950512285,0.16718506468689853,-4.281506597796229,12,2.0823758316388474,0.041407503010114796,0.1643093224510184,Q12904,AIMP1,AIMP1_HUMAN,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1
Aging,0.4786273836812285,18.43066284982089,2.091438420235805,0.04215747861929362,0.16603923143353075,-4.093803258016798,6,2.096049081359068,0.04166975872770182,0.16438738031188088,Q8NI37,PPTC7,PPTC7_HUMAN,Protein phosphatase PTC7 homolog
Aging,0.5842950668896663,20.950733898188304,2.071917831713782,0.042649404530565656,0.16646566868423893,-4.259101996855991,40,2.0808969020122885,0.04175645826853346,0.16438738031188088,P35555,FBN1,FBN1_HUMAN,Fibrillin-1
Aging,0.24774572401396355,20.369056599662837,2.080898198504276,0.041577261193040276,0.16529305906631614,-4.252271212895302,6,2.078536395209694,0.041771559827749966,0.16438738031188088,Q9NXA8,SIRT5,SIR5_HUMAN,"NAD-dependent protein deacylase sirtuin-5, mitochondrial"
Aging,-0.534261994519607,22.854084282363278,-2.0776867743072014,0.04188254124398472,0.16557303688042554,-4.258393858701703,3,-2.078487131678813,0.041776248987278074,0.16438738031188088,P81605,DCD,DCD_HUMAN,Dermcidin
Aging,-0.18966217864626955,23.22547632678095,-2.0766599182070444,0.04198056398340992,0.16565091944946264,-4.260349854237239,63,-2.078071837645072,0.04181579697767939,0.16438738031188088,O75923,DYSF,DYSF_HUMAN,Dysferlin
Aging,0.2039881862006574,17.23627978866232,2.1552888560337413,0.03544873429619372,0.1514627738110095,-4.05704941416987,2,2.080671709285745,0.04200934317903015,0.1648418568156749,Q6ZVM7,TOM1L2,TM1L2_HUMAN,TOM1-like protein 2
Aging,0.46643258624609985,18.723482663362734,2.0823382941877977,0.04265928719945981,0.16646566868423893,-4.126246584872387,6,2.0867482823573416,0.04219055972219092,0.16524635891191444,Q96GK7,FAHD2A,FAH2A_HUMAN,Fumarylacetoacetate hydrolase domain-containing protein 2A
Aging,0.20727305894383008,24.962049903769273,2.05218141733096,0.04437683125869324,0.1703393795138588,-4.306729283267357,31,2.0718417239884244,0.04241299024346465,0.16573507830147033,P33121,ACSL1,ACSL1_HUMAN,Long-chain-fatty-acid--CoA ligase 1
Aging,-0.3184352365647172,16.774165588787792,-2.0767152883387348,0.04250835156482798,0.16646566868423893,-4.178007788685255,6,-2.0766948219817243,0.0424720626191002,0.16573507830147033,Q9BY44,EIF2A,EIF2A_HUMAN,Eukaryotic translation initiation factor 2A
Aging,-0.34362108642578804,18.040980906206748,-2.0804977489467054,0.04175434620644324,0.16537535997495778,-4.242176834255754,3,-2.071049523179472,0.04262748127022682,0.1660352171022647,Q8TCD5,NT5C,NT5C_HUMAN,"5'(3')-deoxyribonucleotidase, cytosolic type"
Aging,0.32440270014636496,17.6325022820699,2.0737110309797604,0.04279740525628535,0.16669707572199544,-4.194563068536655,6,2.074239479319117,0.042708117459637415,0.16604350813811236,O95336,PGLS,6PGL_HUMAN,6-phosphogluconolactonase
Aging,0.3221682807469115,19.638675194765195,2.0600691162795433,0.04388426790801956,0.16875495750083885,-4.253018446740013,8,2.0665416886995804,0.04321333654916811,0.1676994620210836,P29966,MARCKS,MARCS_HUMAN,Myristoylated alanine-rich C-kinase substrate
Aging,0.187148685934865,24.498378014309303,2.037881807068897,0.045830661092636595,0.17437455113778763,-4.333601746845206,17,2.0624110508486115,0.043331027890445,0.1678482124327677,Q99623,PHB2,PHB2_HUMAN,Prohibitin-2
Aging,-0.3923883391392522,21.10756250414746,-2.0704564085663892,0.042576984840072905,0.16646566868423893,-4.272148734021711,2,-2.0615872790572234,0.04341202927291421,0.16785455559819662,P05386,RPLP1,RLA1_HUMAN,60S acidic ribosomal protein P1
Aging,-0.23866775742312996,19.869565598999653,-2.040922581888559,0.04581419897481875,0.17437455113778763,-4.28882826412085,16,-2.060779499320477,0.04377926545965958,0.16896559570653286,Q8N3D4,EHBP1L1,EH1L1_HUMAN,EH domain-binding protein 1-like protein 1
Aging,0.48338330281016795,26.55089330501947,2.048563830023959,0.044740811084107476,0.1714253902950857,-4.3135430457665835,7,2.054635660915953,0.04410081347000638,0.16989657648281145,P01834,IGKC,IGKC_HUMAN,Immunoglobulin kappa constant
Aging,-0.2589444050383918,18.295637255564685,-2.068017229749465,0.043265005571855586,0.16728608187289684,-4.222005257795822,5,-2.057890187054214,0.0442250245483823,0.17006532167241556,Q9NS86,LANCL2,LANC2_HUMAN,LanC-like protein 2
Aging,0.293552646619311,18.4519570198991,2.0632241946385657,0.043652425046655015,0.16835051480682367,-4.261383778348241,4,2.052523736571553,0.04467996419269835,0.1715029478540055,Q86UT6,NLRX1,NLRX1_HUMAN,NLR family member X1
Aging,-0.5674115339325159,16.227908755571672,-2.0614238533657696,0.04614277806944981,0.17489601365033397,-4.08676280885587,8,-2.0719375626366654,0.04501797769732355,0.17248736019898422,Q0VAK6,LMOD3,LMOD3_HUMAN,Leiomodin-3
Aging,-0.635835858312344,21.96007410846481,-2.0400032888340003,0.04561240849204109,0.17437455113778763,-4.3296252869798835,4,-2.044021631552718,0.04517069760167196,0.1727595396519642,Q9NR12,PDLIM7,PDLI7_HUMAN,PDZ and LIM domain protein 7
Aging,0.2111221522895761,26.238193203719145,2.0309882252735907,0.046546087131214366,0.17563899004656705,-4.346498061807013,10,2.0416487521927107,0.045412923593943666,0.1733171027620121,P36542,ATP5F1C,ATPG_HUMAN,"ATP synthase subunit gamma, mitochondrial"
Aging,0.3158250017761901,23.02200868379862,2.0282939226574586,0.046828311611535466,0.17591808003267764,-4.351528141188542,15,2.040989938754027,0.04548037448364856,0.1733171027620121,P24298,GPT,ALAT1_HUMAN,Alanine aminotransferase 1
Aging,-0.23128737940701782,22.214887217539676,-2.037672500583022,0.04592275412943154,0.17437455113778763,-4.322357412889215,7,-2.039190340243079,0.04573447736511198,0.1739658023456267,P48556,PSMD8,PSMD8_HUMAN,26S proteasome non-ATPase regulatory subunit 8
Aging,0.41290997184679057,21.367079247403808,2.0417060523140713,0.04646890786306546,0.17563899004656705,-4.211390285565449,7,2.047626982669815,0.045815107284403814,0.1739658023456267,P13667,PDIA4,PDIA4_HUMAN,Protein disulfide-isomerase A4
Aging,0.21680784886812532,20.439601785401283,2.0305146628008095,0.0468153956825254,0.17591808003267764,-4.322418626591337,9,2.0387369562048905,0.045927060570635295,0.17407837474353702,P27695,APEX1,APEX1_HUMAN,DNA-(apurinic or apyrimidinic site) lyase
Aging,0.17268653495629493,24.459119672280835,2.0114041423970774,0.048631303558963224,0.18013171108092332,-4.382927519431931,32,2.03479227633693,0.04611914948278106,0.17449374088744535,P10809,HSPD1,CH60_HUMAN,"60 kDa heat shock protein, mitochondrial"
Aging,-0.3786099070205786,17.874906344354915,-2.0424298746806087,0.04590993911889491,0.17437455113778763,-4.287923089731971,3,-2.0349251826448107,0.046645802390307474,0.17589994858540117,Q9UK76,JPT1,JUPI1_HUMAN,Jupiter microtubule associated homolog 1
